agent_id,episode_id,training_step,success,end_reason,episode_reward,episode_length,time_to_goal,start_goal_zone_error_xz,final_goal_zone_error_xz,normalized_task_progress,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,success_goal_consistency,final_goal_error,final_center_distance_xz,final_center_distance_xyz,start_block_x,start_block_y,start_block_z,end_block_x,end_block_y,end_block_z,goal_x,goal_y,goal_z
Agent,582,1788604,1,goal,4.4050,2975,2975,9.6047,0.0000,1.0000,13.0111,12.3881,0.0479,1.0000,12.38809,12.3817,12.3881,-1.6297,1.0000,4.5929,7.9919,0.3692,-12.1252,10.5000,-0.0300,-0.0002
Agent,583,1788864,1,goal,4.9480,260,260,6.8240,0.0000,1.0000,9.5422,4.7147,0.5059,1.0000,4.71474,4.6973,4.7147,1.6083,1.0000,-1.1509,3.9856,0.3750,-8.0145,-0.0002,-0.0300,-10.5000
Agent,584,1790083,1,goal,4.7562,1219,1219,7.0786,0.0000,1.0000,9.8882,10.2821,-0.0398,1.0000,10.28207,10.2741,10.2821,0.8964,1.0000,2.1179,8.0682,0.3750,-9.9824,10.5000,-0.0300,-0.0002
Agent,585,1790495,1,goal,4.9176,412,412,12.9976,0.0000,1.0000,16.6814,6.6050,0.6040,1.0000,6.604999,6.5926,6.6050,-6.0211,1.0000,-5.0226,-6.1074,0.3750,8.0183,0.0002,-0.0300,10.5000
Agent,586,1791976,1,goal,4.7038,1481,1481,13.9472,0.0000,1.0000,17.0186,9.9920,0.4129,1.0000,9.992016,9.9838,9.9920,4.1516,1.0000,5.9722,-9.6640,0.3750,-7.9926,-0.0002,-0.0300,-10.5000
Agent,587,1796976,0,timeout,-0.9999,5000,-1,11.7209,19.9653,-0.7034,14.6168,23.6555,-0.6184,1.0000,23.65549,23.6520,23.6555,3.7459,1.0000,3.1058,11.9903,0.3750,-7.3212,-10.5000,-0.0300,0.0002
Agent,588,1797128,1,goal,4.9696,152,152,8.2338,0.0000,1.0000,11.0838,2.8580,0.7421,1.0000,2.858023,2.8292,2.8580,2.4574,1.0000,-0.2588,-1.2893,0.3750,7.9818,0.0002,-0.0300,10.5000
Agent,589,1797362,1,goal,4.9532,234,234,3.9736,0.0000,1.0000,7.2922,11.9826,-0.6432,1.0000,11.98264,11.9758,11.9826,4.0013,1.0000,-3.1438,7.9978,0.3750,-11.7117,10.5000,-0.0300,-0.0002
Agent,590,1797624,1,goal,4.9476,262,262,5.3284,0.0000,1.0000,8.1060,10.8916,-0.3436,1.0000,10.8916,10.8841,10.8916,1.7233,1.0000,2.6465,10.5904,0.3750,7.9878,0.0002,-0.0300,10.5000
Agent,591,1802624,0,timeout,-0.9999,5000,-1,12.6227,20.0853,-0.5912,16.0400,25.6592,-0.5997,1.0000,25.65923,25.6560,25.6592,5.1733,1.0000,4.6477,-12.1247,0.3750,12.1104,-0.0002,-0.0300,-10.5000
Agent,592,1802938,1,goal,4.9372,314,314,6.9439,0.0000,1.0000,11.3755,11.8865,-0.0449,1.0000,11.88646,11.8796,11.8865,-6.2191,1.0000,1.0310,-11.6075,0.3749,7.9733,0.0002,-0.0300,10.5000
Agent,593,1803824,1,goal,4.8228,886,886,9.1016,0.0000,1.0000,11.8301,9.8965,0.1634,1.0000,9.896502,9.8882,9.8965,1.9260,1.0000,1.1267,-9.5664,0.3750,-7.9968,-0.0002,-0.0300,-10.5000
Agent,594,1803872,1,goal,4.9904,48,48,10.1530,0.0000,1.0000,12.7782,2.7635,0.7837,1.0000,2.763493,2.7337,2.7635,1.2203,1.0000,-2.1780,1.0492,0.3750,7.9756,0.0002,-0.0300,10.5000
Agent,595,1804187,1,goal,4.9370,315,315,4.9655,0.0000,1.0000,7.9781,8.8078,-0.1040,1.0000,8.807818,8.7987,8.8078,2.5460,1.0000,3.0095,-8.4308,0.3715,7.9831,0.0002,-0.0300,10.5000
Agent,596,1805031,1,goal,4.8312,844,844,11.8524,0.0000,1.0000,14.7559,9.5034,0.3560,1.0000,9.503425,9.4948,9.5034,-3.8775,1.0000,3.1563,7.9816,0.3750,-9.1550,10.5000,-0.0300,-0.0002
Agent,597,1805407,1,goal,4.9248,376,376,3.4243,0.0000,1.0000,7.0653,4.1879,0.4073,1.0000,4.187928,4.1683,4.1879,4.5507,1.0000,-3.6694,8.0152,0.3750,-3.3470,10.5000,-0.0300,-0.0002
Agent,598,1805920,1,goal,4.8974,513,513,9.5522,0.0000,1.0000,13.3477,12.3837,0.0722,1.0000,12.38367,12.3771,12.3837,-5.5891,1.0000,-1.5772,-12.1247,0.3750,8.0147,0.0002,-0.0300,10.5000
Agent,599,1806023,1,goal,4.9794,103,103,3.7023,0.0000,1.0000,8.8566,4.8574,0.4515,1.0000,4.857428,4.8405,4.8574,-4.2726,1.0000,-6.2126,-8.0133,0.3750,-4.1527,-10.5000,-0.0300,0.0002
Agent,600,1806103,1,goal,4.9840,80,80,7.8120,0.0000,1.0000,10.4334,4.3008,0.5878,1.0000,4.300782,4.2817,4.3008,0.1630,1.0000,-0.9704,8.0228,0.3750,-3.4925,10.5000,-0.0300,-0.0002
Agent,601,1811103,0,timeout,-0.9999,5000,-1,13.6594,20.0902,-0.4708,16.2467,25.6635,-0.5796,1.0000,25.66351,25.6603,25.6635,0.9781,1.0000,-5.6845,12.1247,0.3750,-12.1152,0.0002,-0.0300,10.5000
Agent,602,1811241,1,goal,4.9724,138,138,5.1274,0.0000,1.0000,7.8278,2.6771,0.6580,1.0000,2.677145,2.6463,2.6771,-1.2858,1.0000,-2.8475,0.8588,0.3750,-7.9970,-0.0002,-0.0300,-10.5000
Agent,603,1811737,1,goal,4.9008,496,496,12.8712,0.0000,1.0000,15.4310,10.5604,0.3156,1.0000,10.56044,10.5527,10.5604,0.0926,1.0000,4.8963,-10.2606,0.3750,-8.0334,-0.0002,-0.0300,-10.5000
Agent,604,1812197,1,goal,4.9080,460,460,12.8634,0.0000,1.0000,15.6128,7.0749,0.5469,1.0000,7.074888,7.0633,7.0749,-4.8885,1.0000,2.4275,8.0139,0.3750,-6.6116,10.5000,-0.0300,-0.0002
Agent,605,1812405,1,goal,4.9584,208,208,5.8316,0.0000,1.0000,8.4281,3.3079,0.6075,1.0000,3.307949,3.2831,3.3079,-0.3713,1.0000,2.1433,2.1664,0.3750,8.0329,0.0002,-0.0300,10.5000
Agent,606,1813729,1,goal,4.7352,1324,1324,14.0546,0.0000,1.0000,17.5101,7.6212,0.5648,1.0000,7.621207,7.6104,7.6212,6.0797,1.0000,-5.5366,-8.0158,0.3750,-7.1933,-10.5000,-0.0300,0.0002
Agent,607,1814956,1,goal,4.7546,1227,1227,11.2533,0.0000,1.0000,14.1712,12.3912,0.1256,1.0000,12.39119,12.3846,12.3912,-3.2783,1.0000,3.1493,7.9775,0.3749,-12.1252,10.5000,-0.0300,-0.0002
Agent,608,1816175,1,goal,4.7562,1219,1219,8.2933,0.0000,1.0000,10.8804,12.0971,-0.1118,1.0000,12.09706,12.0903,12.0971,-0.3184,1.0000,-0.5340,7.9931,0.3750,11.8273,10.5000,-0.0300,-0.0002
Agent,609,1817354,1,goal,4.7642,1179,1179,13.0498,0.0000,1.0000,15.6435,11.7130,0.2513,1.0000,11.71296,11.7060,11.7130,-1.0396,1.0000,5.0749,-11.4339,0.3750,-7.9900,-0.0002,-0.0300,-10.5000
Agent,610,1817724,1,goal,4.9260,370,370,8.9345,0.0000,1.0000,11.9971,3.3391,0.7217,1.0000,3.339108,3.3145,3.3391,-0.9595,1.0000,3.3982,7.9951,0.3750,-2.1707,10.5000,-0.0300,-0.0002
Agent,611,1818136,1,goal,4.9176,412,412,10.1630,0.0000,1.0000,12.9298,4.7578,0.6320,1.0000,4.757755,4.7405,4.7578,2.1881,1.0000,-2.2649,-7.9768,0.3750,-4.0129,-10.5000,-0.0300,0.0002
Agent,612,1818214,1,goal,4.9844,78,78,3.8111,0.0000,1.0000,6.5159,4.3180,0.3373,1.0000,4.31799,4.2990,4.3180,-1.1179,1.0000,-4.1639,-3.4922,0.3750,-7.9925,-0.0002,-0.0300,-10.5000
Agent,613,1818357,1,goal,4.9714,143,143,8.4290,0.0000,1.0000,11.4638,10.6347,0.0723,1.0000,10.63465,10.6269,10.6347,-3.2199,1.0000,0.4541,-10.3265,0.3750,-7.9897,-0.0002,-0.0300,-10.5000
Agent,614,1823357,0,timeout,-0.9999,5000,-1,13.3994,20.0994,-0.5000,16.6199,25.6716,-0.5446,1.0000,25.67158,25.6684,25.6716,-5.4244,1.0000,-4.6448,-12.1244,0.3750,-12.1246,10.5000,-0.0300,-0.0002
Agent,615,1823519,1,goal,4.9676,162,162,3.5044,0.0000,1.0000,8.6944,3.6304,0.5824,1.0000,3.630405,3.6084,3.6304,-4.4706,1.0000,6.1791,-7.9756,0.3695,2.5785,-10.5000,-0.0300,0.0002
Agent,616,1823635,1,goal,4.9768,116,116,5.7013,0.0000,1.0000,9.5059,11.8796,-0.2497,1.0000,11.87959,11.8727,11.8796,-4.6510,1.0000,-2.2737,-11.6036,0.3750,-7.9854,-0.0002,-0.0300,-10.5000
Agent,617,1828635,0,timeout,-0.9999,5000,-1,5.2595,20.0939,-2.8205,8.7731,25.6672,-1.9257,1.0000,25.66724,25.6641,25.6672,-3.9123,1.0000,2.7154,-12.1253,0.3750,-12.1189,0.0003,-0.0300,10.5000
Agent,618,1829118,1,goal,4.9034,483,483,9.6710,0.0000,1.0000,12.3837,12.3920,-0.0007,1.0000,12.39202,12.3854,12.3920,1.6961,1.0000,1.8843,-7.9733,0.3749,12.1252,-10.5000,-0.0300,0.0003
Agent,619,1834118,0,timeout,-0.9999,5000,-1,13.1208,18.2973,-0.3945,15.7441,24.0990,-0.5307,1.0000,24.099,24.0956,24.0990,5.1459,1.0000,1.4221,10.3224,0.3750,-12.1252,-10.5000,-0.0300,0.0003
Agent,620,1834728,1,goal,4.8780,610,610,11.6168,0.0000,1.0000,15.0369,7.4428,0.5050,1.0000,7.442846,7.4318,7.4428,-5.0057,1.0000,3.6419,-6.9964,0.3750,-7.9930,-0.0003,-0.0300,-10.5000
Agent,621,1834899,1,goal,4.9658,171,171,4.0158,0.0000,1.0000,7.2776,11.9944,-0.6481,1.0000,11.99441,11.9876,11.9944,-3.9591,1.0000,-3.0196,-8.0061,0.3750,-11.7250,-10.5000,-0.0300,0.0003
Agent,622,1835164,1,goal,4.9470,265,265,9.5329,0.0000,1.0000,12.1315,10.9461,0.0977,1.0000,10.94608,10.9386,10.9461,1.5579,1.0000,-0.8469,-7.9799,0.3750,10.6446,-10.5000,-0.0300,0.0003
Agent,623,1835307,1,goal,4.9714,143,143,7.8947,0.0000,1.0000,10.7949,4.1090,0.6194,1.0000,4.109027,4.0890,4.1090,2.6266,1.0000,0.0802,3.2579,0.3750,8.0286,0.0003,-0.0300,10.5000
Agent,624,1838270,1,goal,4.4074,2963,2963,8.9163,0.0000,1.0000,11.7648,7.9475,0.3245,1.0000,7.947535,7.9372,7.9475,-2.5389,1.0000,0.9414,-7.5294,0.3750,-7.9878,-0.0003,-0.0300,-10.5000
Agent,625,1838316,1,goal,4.9908,46,46,7.1612,0.0000,1.0000,10.1974,2.6017,0.7449,1.0000,2.601705,2.5700,2.6017,-0.8138,1.0000,3.0175,-8.1117,0.3750,0.9495,-10.5000,-0.0300,0.0003
Agent,626,1839381,1,goal,4.7870,1065,1065,8.3768,0.0000,1.0000,11.0062,9.1144,0.1719,1.0000,9.114424,9.1054,9.1144,-1.1072,1.0000,0.4019,-8.7575,0.3750,-8.0061,-0.0003,-0.0300,-10.5000
Agent,627,1839464,1,goal,4.9834,83,83,4.7777,0.0000,1.0000,7.3751,10.9395,-0.4833,1.0000,10.93947,10.9320,10.9395,3.1972,1.0000,0.0148,7.9943,0.3750,-10.6412,10.5000,-0.0300,-0.0003
Agent,628,1844464,0,timeout,-0.9999,5000,-1,9.6447,20.0996,-1.0840,12.4282,25.6724,-1.0657,1.0000,25.67236,25.6692,25.6724,1.6697,1.0000,-2.3015,12.1247,0.3750,-12.1253,-10.5000,-0.0300,0.0003
Agent,629,1844688,1,goal,4.9552,224,224,5.9237,0.0000,1.0000,10.4916,2.7153,0.7412,1.0000,2.715293,2.6849,2.7153,2.0513,1.0000,6.1342,8.0032,0.3750,-0.9876,10.5000,-0.0300,-0.0003
Agent,630,1844767,1,goal,4.9842,79,79,8.3467,0.0000,1.0000,11.3801,4.6245,0.5936,1.0000,4.624454,4.6067,4.6245,3.2021,1.0000,-0.3717,3.8738,0.3750,8.0066,0.0003,-0.0300,10.5000
Agent,631,1845430,1,goal,4.8674,663,663,13.7143,0.0000,1.0000,16.2979,9.0965,0.4419,1.0000,9.096534,9.0875,9.0965,-5.7394,1.0000,-0.9186,7.9796,0.3750,-8.7313,10.5000,-0.0300,-0.0003
Agent,632,1847586,1,goal,4.5688,2156,2156,3.7660,0.0000,1.0000,8.0314,10.7802,-0.3423,1.0000,10.78024,10.7726,10.7802,-4.2089,1.0000,4.8853,-8.0113,0.3750,10.4815,-10.5000,-0.0300,0.0003
Agent,633,1849942,1,goal,4.5288,2356,2356,7.9947,0.0000,1.0000,10.9445,12.4401,-0.1367,1.0000,12.44006,12.4335,12.4401,2.8380,1.0000,0.0198,12.1767,0.3750,-7.9877,-0.0003,-0.0300,-10.5000
Agent,634,1850930,1,goal,4.8024,988,988,14.0994,0.0000,1.0000,17.2755,10.6603,0.3829,1.0000,10.66027,10.6526,10.6603,-4.5839,1.0000,6.1245,-10.3484,0.3750,-7.9715,-0.0003,-0.0300,-10.5000
Agent,635,1851555,1,goal,4.8750,625,625,10.9971,0.0000,1.0000,14.4095,10.8493,0.2471,1.0000,10.8493,10.8417,10.8493,4.8705,1.0000,3.0222,-10.5595,0.3750,-8.0414,-0.0003,-0.0300,-10.5000
Agent,636,1851771,1,goal,4.9568,216,216,3.3391,0.0000,1.0000,5.9982,9.0138,-0.5028,1.0000,9.013836,9.0048,9.0138,0.7264,1.0000,-4.6358,8.6466,0.3740,-7.9863,-0.0003,-0.0300,-10.5000
Agent,637,1851951,1,goal,4.9640,180,180,5.2341,0.0000,1.0000,8.4295,6.0219,0.2856,1.0000,6.021915,6.0083,6.0219,3.1293,1.0000,2.7408,5.4547,0.3750,7.9804,0.0003,-0.0300,10.5000
Agent,638,1853593,1,goal,4.6716,1642,1642,8.2243,0.0000,1.0000,10.8395,12.3915,-0.1432,1.0000,12.39151,12.3853,12.3915,0.9404,1.0000,0.2493,-12.1252,0.3639,-7.9741,-0.0003,-0.0300,-10.5000
Agent,639,1853865,1,goal,4.9456,272,272,2.8293,0.0000,1.0000,6.1640,2.5591,0.5848,1.0000,2.559077,2.5268,2.5591,-5.1457,1.0000,2.8753,-8.0076,0.3750,0.4157,-10.5000,-0.0300,0.0003
Agent,640,1854845,1,goal,4.8040,980,980,13.1869,0.0000,1.0000,15.7481,10.7659,0.3164,1.0000,10.76592,10.7583,10.7659,-0.2790,1.0000,-5.2119,10.4671,0.3750,8.0126,0.0003,-0.0300,10.5000
Agent,641,1855665,1,goal,4.8360,820,820,7.4903,0.0000,1.0000,10.6598,10.5868,0.0068,1.0000,10.58677,10.5790,10.5868,3.5018,1.0000,0.4846,10.2743,0.3750,7.9783,0.0003,-0.0300,10.5000
Agent,642,1855754,1,goal,4.9822,89,89,4.4788,0.0000,1.0000,8.3504,2.7907,0.6658,1.0000,2.790679,2.7611,2.7907,-4.4284,1.0000,3.4961,-1.2042,0.3750,8.0154,0.0003,-0.0300,10.5000
Agent,643,1855964,1,goal,4.9580,210,210,5.4287,0.0000,1.0000,8.4771,4.0180,0.5260,1.0000,4.017988,3.9975,4.0180,-2.5462,1.0000,2.7458,-8.0062,0.3750,-3.1240,-10.5000,-0.0300,0.0003
Agent,644,1856353,1,goal,4.9222,389,389,13.7042,0.0000,1.0000,16.8544,11.2995,0.3296,1.0000,11.29946,11.2922,11.2995,-5.7293,1.0000,-4.4300,8.0981,0.3750,-11.0341,10.5000,-0.0300,-0.0003
Agent,645,1856400,1,goal,4.9906,47,47,7.0719,0.0000,1.0000,10.0371,3.3413,0.6671,1.0000,3.34126,3.3166,3.3413,0.9031,1.0000,-2.7538,8.0131,0.3750,-2.1947,10.5000,-0.0300,-0.0003
Agent,646,1856904,1,goal,4.8992,504,504,11.4195,0.0000,1.0000,14.2033,11.0803,0.2199,1.0000,11.08034,11.0729,11.0803,-3.4446,1.0000,2.4941,7.9963,0.3750,-10.7864,10.5000,-0.0300,-0.0003
Agent,647,1858611,1,goal,4.6586,1707,1707,7.5407,0.0000,1.0000,10.9786,4.5745,0.5833,1.0000,4.574456,4.5565,4.5745,-0.4342,1.0000,4.2605,-7.9749,0.3750,3.7931,-10.5000,-0.0300,0.0003
Agent,648,1858746,1,goal,4.9730,135,135,5.1477,0.0000,1.0000,8.0240,2.5628,0.6806,1.0000,2.562776,2.5306,2.5628,2.1098,1.0000,-2.8272,-0.1710,0.3750,-7.9752,-0.0003,-0.0300,-10.5000
Agent,649,1859333,1,goal,4.8826,587,587,8.8833,0.0000,1.0000,12.6194,11.3210,0.1029,1.0000,11.32104,11.3138,11.3210,-5.2947,1.0000,-0.9084,-11.0284,0.3750,7.9759,0.0003,-0.0300,10.5000
Agent,650,1859573,1,goal,4.9520,240,240,2.5566,0.0000,1.0000,5.3078,11.7178,-1.2076,1.0000,11.7178,11.7108,11.7178,-1.1348,1.0000,5.4183,11.4370,0.3750,7.9812,0.0003,-0.0300,10.5000
Agent,651,1859752,1,goal,4.9642,179,179,10.8286,0.0000,1.0000,13.4962,6.2814,0.5346,1.0000,6.281374,6.2683,6.2814,-2.8536,1.0000,-1.6639,8.0187,0.3750,-5.7566,10.5000,-0.0300,-0.0003
Agent,652,1864752,0,timeout,-0.9999,5000,-1,11.4526,20.0996,-0.7550,14.1780,25.6618,-0.8100,1.0000,25.66178,25.6586,25.6618,3.4776,1.0000,2.1401,12.1247,0.3750,-12.1028,-10.5000,-0.0300,0.0003
Agent,653,1864839,1,goal,4.9826,87,87,6.7497,0.0000,1.0000,10.7028,6.8970,0.3556,1.0000,6.897034,6.8851,6.8970,1.2252,1.0000,5.2406,8.0055,0.3750,6.4171,10.5000,-0.0300,-0.0003
Agent,654,1865151,1,goal,4.9376,312,312,11.3773,0.0000,1.0000,14.1685,11.0071,0.2231,1.0000,11.00712,10.9997,11.0071,3.4024,1.0000,2.5320,-8.0310,0.3750,10.7193,-10.5000,-0.0300,0.0003
Agent,655,1870151,0,timeout,-0.9999,5000,-1,14.0573,20.0997,-0.4298,17.4391,25.2097,-0.4456,1.0000,25.20972,25.2065,25.2097,-5.2995,1.0000,-6.0824,-11.1121,0.3750,-12.1248,0.0003,-0.0300,10.5000
Agent,656,1870216,1,goal,4.9870,65,65,6.3360,0.0000,1.0000,9.3931,3.1175,0.6681,1.0000,3.117459,3.0910,3.1175,-2.9414,1.0000,-1.6389,-1.7901,0.3750,-7.9798,-0.0003,-0.0300,-10.5000
Agent,657,1870339,1,goal,4.9754,123,123,3.7273,0.0000,1.0000,6.3525,2.8825,0.5462,1.0000,2.882486,2.8543,2.8825,-0.4488,1.0000,4.2476,1.3498,0.3724,7.9849,0.0003,-0.0300,10.5000
Agent,658,1870474,1,goal,4.9730,135,135,9.1783,0.0000,1.0000,11.9775,4.7495,0.6035,1.0000,4.749517,4.7322,4.7495,-1.2034,1.0000,2.3296,7.9813,0.3750,4.0060,10.5000,-0.0300,-0.0003
Agent,659,1870916,1,goal,4.9116,442,442,11.2964,0.0000,1.0000,14.4116,7.2307,0.4983,1.0000,7.230721,7.2194,7.2307,3.3215,1.0000,3.9500,-8.0022,0.3750,6.7738,-10.5000,-0.0300,0.0003
Agent,660,1872243,1,goal,4.7346,1327,1327,11.2292,0.0000,1.0000,14.3095,8.9338,0.3757,1.0000,8.933776,8.9246,8.9338,3.8103,1.0000,3.2543,-8.5643,0.3750,-7.9888,-0.0003,-0.0300,-10.5000
Agent,661,1872379,1,goal,4.9728,136,136,3.9248,0.0000,1.0000,7.1155,11.7532,-0.6518,1.0000,11.75323,11.7463,11.7532,4.0501,1.0000,-2.8231,7.9810,0.3750,-11.4733,10.5000,-0.0300,-0.0003
Agent,662,1872550,1,goal,4.9658,171,171,8.1753,0.0000,1.0000,11.0998,11.3962,-0.0267,1.0000,11.39624,11.3890,11.3962,0.2004,1.0000,2.7654,-8.0248,0.3750,11.1171,-10.5000,-0.0300,0.0003
Agent,663,1872797,1,goal,4.9506,247,247,6.7151,0.0000,1.0000,10.5019,6.1446,0.4149,1.0000,6.144557,6.1312,6.1446,-1.2599,1.0000,-4.8833,-7.9787,0.3749,5.5891,-10.5000,-0.0300,0.0003
Agent,664,1873138,1,goal,4.9318,341,341,7.0761,0.0000,1.0000,11.0893,12.0952,-0.0907,1.0000,12.09524,12.0885,12.0952,-5.4520,1.0000,0.8988,-11.8234,0.3750,7.9837,0.0003,-0.0300,10.5000
Agent,665,1874313,1,goal,4.7650,1175,1175,13.6486,0.0000,1.0000,16.2654,7.0496,0.5666,1.0000,7.049638,7.0380,7.0496,-1.3831,1.0000,-5.6737,6.5703,0.3750,7.9764,0.0003,-0.0300,10.5000
Agent,666,1874612,1,goal,4.9402,299,299,8.2797,0.0000,1.0000,11.0163,12.3881,-0.1245,1.0000,12.3881,12.3815,12.3881,-0.3048,1.0000,1.8849,7.9924,0.3730,-12.1252,10.5000,-0.0300,-0.0003
Agent,667,1874718,1,goal,4.9788,106,106,3.1459,0.0000,1.0000,5.8228,7.1959,-0.2358,1.0000,7.195914,7.1847,7.1959,4.8290,1.0000,0.8268,7.9747,0.3711,6.7260,10.5000,-0.0300,-0.0003
Agent,668,1874794,1,goal,4.9848,76,76,8.6218,0.0000,1.0000,12.2263,2.7156,0.7779,1.0000,2.715566,2.6852,2.7156,0.6468,1.0000,-4.9158,-7.9759,0.3750,-0.9157,-10.5000,-0.0300,0.0003
Agent,669,1877318,1,goal,4.4952,2524,2524,11.8061,0.0000,1.0000,14.7848,10.1398,0.3142,1.0000,10.13983,10.1317,10.1398,-3.8312,1.0000,-3.4856,7.9945,0.3750,-9.8173,10.5000,-0.0300,-0.0003
Agent,670,1877388,1,goal,4.9860,70,70,3.5495,0.0000,1.0000,6.5683,2.7377,0.5832,1.0000,2.73773,2.7076,2.7377,2.2766,1.0000,4.4254,1.1024,0.3750,8.0268,0.0003,-0.0300,10.5000
Agent,671,1877683,1,goal,4.9410,295,295,11.7724,0.0000,1.0000,14.3591,9.4529,0.3417,1.0000,9.452856,9.4442,9.4529,-0.8386,1.0000,-3.7975,-9.1025,0.3750,7.9838,0.0003,-0.0300,10.5000
Agent,672,1877754,1,goal,4.9858,71,71,3.9894,0.0000,1.0000,6.7939,4.2582,0.3732,1.0000,4.258151,4.2389,4.2582,1.6301,1.0000,-3.9855,-3.4128,0.3750,-7.9855,-0.0003,-0.0300,-10.5000
Agent,673,1882754,0,timeout,-0.9999,5000,-1,12.8478,20.0993,-0.5644,15.4125,25.6715,-0.6656,1.0000,25.67152,25.6683,25.6715,4.8729,1.0000,-0.3961,12.1244,0.3750,12.1247,-10.5000,-0.0300,0.0003
Agent,674,1882842,1,goal,4.9824,88,88,2.2044,0.0000,1.0000,7.0264,5.5652,0.2080,1.0000,5.565249,5.5505,5.5652,-5.0936,1.0000,-5.7706,-4.9549,0.3750,-7.9980,-0.0003,-0.0300,-10.5000
Agent,675,1885539,1,goal,4.4606,2697,2697,9.7715,0.0000,1.0000,12.3432,8.8725,0.2812,1.0000,8.872534,8.8633,8.8725,-0.2949,1.0000,1.7966,-8.5032,0.3750,-7.9985,-0.0003,-0.0300,-10.5000
Agent,676,1885667,1,goal,4.9744,128,128,5.1008,0.0000,1.0000,9.1766,2.9047,0.6835,1.0000,2.904709,2.8763,2.9047,4.9993,1.0000,-2.8741,-1.4545,0.3750,-8.0184,-0.0003,-0.0300,-10.5000
Agent,677,1885829,1,goal,4.9676,162,162,10.2469,0.0000,1.0000,12.8365,3.4244,0.7332,1.0000,3.424421,3.4004,3.4244,-2.2719,1.0000,-0.7702,7.9722,0.3750,-2.2747,10.5000,-0.0300,-0.0003
Agent,678,1886000,1,goal,4.9658,171,171,7.6410,0.0000,1.0000,10.9293,4.7297,0.5672,1.0000,4.729662,4.7123,4.7297,3.8784,1.0000,0.3339,4.0338,0.3750,8.0636,0.0003,-0.0300,10.5000
Agent,679,1886181,1,goal,4.9638,181,181,5.9607,0.0000,1.0000,9.6876,3.2043,0.6692,1.0000,3.204331,3.1786,3.2043,-2.0143,1.0000,-4.5583,-8.0201,0.3750,-1.9882,-10.5000,-0.0300,0.0003
Agent,680,1886251,1,goal,4.9860,70,70,3.4036,0.0000,1.0000,8.0557,6.9737,0.1343,1.0000,6.973709,6.9619,6.9737,5.3560,1.0000,4.5713,6.4959,0.3750,7.9948,0.0003,-0.0300,10.5000
Agent,681,1886606,1,goal,4.9290,355,355,6.0951,0.0000,1.0000,8.9213,2.5521,0.7139,1.0000,2.552059,2.5197,2.5521,1.8798,1.0000,-2.0549,7.9871,0.3750,-0.1852,10.5000,-0.0300,-0.0003
Agent,682,1891606,0,timeout,-0.9999,5000,-1,4.5997,20.0996,-3.3697,7.2156,25.6722,-2.5579,1.0000,25.6722,25.6690,25.6722,-0.4902,1.0000,3.3752,-12.1250,0.3750,-12.1247,0.0003,-0.0300,10.5000
Agent,683,1892588,1,goal,4.8036,982,982,12.7667,0.0000,1.0000,16.0125,4.6996,0.7065,1.0000,4.699638,4.6822,4.6996,4.7918,1.0000,-4.6368,-8.0783,0.3750,4.0075,-10.5000,-0.0300,0.0003
Agent,684,1893050,1,goal,4.9076,462,462,4.3724,0.0000,1.0000,8.9980,11.6598,-0.2958,1.0000,11.65975,11.6527,11.6598,-5.6855,1.0000,3.6025,11.3776,0.3750,7.9817,0.0003,-0.0300,10.5000
Agent,685,1893656,1,goal,4.8788,606,606,4.2435,0.0000,1.0000,7.8906,11.9370,-0.5128,1.0000,11.93699,11.9301,11.9370,3.9222,1.0000,-3.7314,-11.6607,0.3750,-7.9776,-0.0003,-0.0300,-10.5000
Agent,686,1894439,1,goal,4.8434,783,783,10.5043,0.0000,1.0000,13.2711,10.4076,0.2158,1.0000,10.40762,10.3997,10.4076,2.5294,1.0000,-2.3009,-8.0128,0.3750,-10.0977,-10.5000,-0.0300,0.0003
Agent,687,1894514,1,goal,4.9850,75,75,5.1780,0.0000,1.0000,7.9853,12.0587,-0.5101,1.0000,12.05865,12.0519,12.0587,2.7969,1.0000,1.8343,7.9731,0.3750,11.7837,10.5000,-0.0300,-0.0003
Agent,688,1894844,1,goal,4.9340,330,330,12.0942,0.0000,1.0000,15.7940,11.7717,0.2547,1.0000,11.77166,11.7647,11.7717,5.8873,1.0000,4.1193,-11.4964,0.3750,-8.0005,-0.0003,-0.0300,-10.5000
Agent,689,1894898,1,goal,4.9892,54,54,3.6487,0.0000,1.0000,8.6472,6.1893,0.2842,1.0000,6.189317,6.1761,6.1893,5.9666,1.0000,4.3262,5.6397,0.3750,7.9820,0.0003,-0.0300,10.5000
Agent,690,1895240,1,goal,4.9316,342,342,5.0091,0.0000,1.0000,7.6264,3.3280,0.5636,1.0000,3.327992,3.3033,3.3280,2.9659,1.0000,0.5806,7.9881,0.3750,-2.1455,10.5000,-0.0300,-0.0003
Agent,691,1900240,0,timeout,-0.9999,5000,-1,8.4858,20.0949,-1.3681,11.0705,25.6676,-1.3186,1.0000,25.66762,25.6644,25.6676,0.5054,1.0000,0.5109,-12.1247,0.3750,12.1200,-0.0003,-0.0300,-10.5000
Agent,692,1905240,0,timeout,-0.9999,5000,-1,13.4319,20.0976,-0.4963,15.9925,25.6707,-0.6052,1.0000,25.67067,25.6675,25.6707,-0.2733,1.0000,-5.4570,-12.1253,0.3750,-12.1227,0.0003,-0.0300,10.5000
