agent_id,episode_id,training_step,success,end_reason,mean_goal_velocity,goal_velocity_variance,goal_velocity_acceleration_variance,goal_velocity_jerk,rotation_variance,action_entropy,repeated_action_ratio,policy_smoothness,control_samples,mean_angular_speed
Agent,178,884072,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.3207,0.8762,2.4951,5000.0000,0.0000
Agent,179,889072,0,timeout,0.0006,0.0002,0.0000,0.0001,0.0000,1.3466,0.8772,2.5302,5000.0000,0.0000
Agent,180,894072,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.3698,0.8716,2.6552,5000.0000,0.0000
Agent,181,899072,0,timeout,0.0002,0.0000,0.0000,0.0001,0.0000,1.2555,0.8802,2.4298,5000.0000,0.0000
Agent,182,904072,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.5013,0.8624,2.7540,5000.0000,0.0000
Agent,183,909072,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.4769,0.8718,2.6500,5000.0000,0.0000
Agent,184,914072,0,timeout,0.0006,0.0002,0.0000,0.0002,0.0000,1.3898,0.8688,2.5374,5000.0000,0.0000
Agent,185,919072,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.4309,0.8658,2.5284,5000.0000,0.0000
Agent,186,924072,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.3136,0.8784,2.4975,5000.0000,0.0000
Agent,187,929072,0,timeout,0.0250,0.1355,0.0084,0.0027,0.0000,1.4576,0.8670,2.4729,5000.0000,0.0000
Agent,188,934072,0,timeout,0.0006,0.0002,0.0000,0.0001,0.0000,1.3575,0.8832,2.5969,5000.0000,0.0000
Agent,189,939072,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.3890,0.8776,2.6121,5000.0000,0.0000
Agent,190,944072,0,timeout,0.0003,0.0001,0.0000,0.0001,0.0000,1.3760,0.8804,2.5829,5000.0000,0.0000
Agent,191,949072,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.4232,0.8798,2.4867,5000.0000,0.0000
Agent,192,954072,0,timeout,-0.0038,0.0121,0.0033,0.0019,0.0000,1.5336,0.8668,2.4872,5000.0000,0.0000
Agent,193,959072,0,timeout,-0.0360,0.2568,0.0253,0.0048,0.0000,1.5165,0.8730,2.5473,5000.0000,0.0000
Agent,194,964072,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.4157,0.8758,2.3742,5000.0000,0.0000
Agent,195,969072,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.5082,0.8614,2.5766,5000.0000,0.0000
Agent,196,974072,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.2731,0.8808,2.3765,5000.0000,0.0000
Agent,197,979072,0,timeout,0.0005,0.0001,0.0000,0.0001,0.0000,1.4866,0.8716,2.5663,5000.0000,0.0000
Agent,198,984072,0,timeout,0.0006,0.0002,0.0000,0.0001,0.0000,1.5389,0.8654,2.3467,5000.0000,0.0000
Agent,199,984118,1,goal,1.3199,8.2408,2.5692,0.5048,0.0000,1.2647,0.8261,3.0000,46.0000,0.0000
Agent,200,989118,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.1478,0.8936,2.4915,5000.0000,0.0000
Agent,201,994118,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.3928,0.8760,2.3990,5000.0000,0.0000
Agent,202,999118,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.3871,0.8718,2.5813,5000.0000,0.0000
Agent,203,1004118,0,timeout,0.0005,0.0001,0.0000,0.0001,0.0000,1.3179,0.8734,2.4731,5000.0000,0.0000
Agent,204,1009118,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.3495,0.8744,2.4434,5000.0000,0.0000
Agent,205,1014118,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.7290,0.8560,2.6440,5000.0000,0.0000
Agent,206,1019118,0,timeout,0.0004,0.0001,0.0000,0.0001,0.0000,1.3809,0.8746,2.7556,5000.0000,0.0000
Agent,207,1024118,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.5524,0.8630,2.8582,5000.0000,0.0000
Agent,208,1029118,0,timeout,-0.0674,0.8003,0.0571,0.0070,0.0000,1.3920,0.8696,2.8111,5000.0000,0.0000
Agent,209,1034118,0,timeout,0.0003,0.0001,0.0000,0.0001,0.0000,1.6228,0.8560,2.9416,5000.0000,0.0000
Agent,210,1039118,0,timeout,0.0003,0.0001,0.0000,0.0001,0.0000,1.4125,0.8720,2.8216,5000.0000,0.0000
Agent,211,1044118,0,timeout,-0.0790,0.8759,0.0693,0.0134,0.0000,1.4435,0.8746,2.6581,5000.0000,0.0000
Agent,212,1049118,0,timeout,0.0002,0.0000,0.0000,0.0001,0.0000,1.2434,0.8862,2.8785,5000.0000,0.0000
Agent,213,1054118,0,timeout,0.0006,0.0002,0.0000,0.0002,0.0000,1.3363,0.8832,2.9400,5000.0000,0.0000
Agent,214,1059118,0,timeout,0.0220,0.6088,0.0493,0.0116,0.0000,1.4317,0.8744,2.5471,5000.0000,0.0000
Agent,215,1064118,0,timeout,-0.0273,0.2074,0.0170,0.0083,0.0000,1.6068,0.8626,2.7157,5000.0000,0.0000
Agent,216,1069118,0,timeout,-0.0504,0.3385,0.0200,0.0070,0.0000,1.4223,0.8814,2.5439,5000.0000,0.0000
Agent,217,1074118,0,timeout,-0.0150,0.0673,0.0077,0.0026,0.0000,1.6990,0.8568,2.7385,5000.0000,0.0000
Agent,218,1079118,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.5231,0.8650,2.6840,5000.0000,0.0000
Agent,219,1084118,0,timeout,0.0005,0.0001,0.0000,0.0001,0.0000,1.7501,0.8484,2.9062,5000.0000,0.0000
Agent,220,1089118,0,timeout,-0.0630,0.9687,0.0576,0.0124,0.0000,1.2695,0.8900,2.5501,5000.0000,0.0000
Agent,221,1094118,0,timeout,0.0051,0.0090,0.0022,0.0018,0.0000,1.5770,0.8718,2.7625,5000.0000,0.0000
Agent,222,1094339,1,goal,1.1225,6.0894,0.8943,0.2017,0.0000,1.4775,0.8643,2.9655,221.0000,0.0000
Agent,223,1099339,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.3973,0.8828,2.7727,5000.0000,0.0000
Agent,224,1104339,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.7488,0.8550,2.7500,5000.0000,0.0000
Agent,225,1109339,0,timeout,0.0155,0.1211,0.0119,0.0041,0.0000,1.2753,0.8914,2.6458,5000.0000,0.0000
Agent,226,1114339,0,timeout,-0.1011,0.8558,0.0201,0.0065,0.0000,1.4902,0.8820,2.7385,5000.0000,0.0000
Agent,227,1119339,0,timeout,0.0276,0.1236,0.0050,0.0029,0.0000,1.4835,0.8772,2.7227,5000.0000,0.0000
Agent,228,1124339,0,timeout,0.0002,0.0000,0.0000,0.0001,0.0000,1.6380,0.8680,2.7405,5000.0000,0.0000
Agent,229,1125441,1,goal,0.1903,1.6292,0.0488,0.0171,0.0000,1.8562,0.8430,2.6512,1102.0000,0.0000
Agent,230,1130441,0,timeout,-0.0472,0.3271,0.0142,0.0053,0.0000,1.7375,0.8642,2.7581,5000.0000,0.0000
Agent,231,1135441,0,timeout,-0.0052,0.0285,0.0051,0.0046,0.0000,1.7406,0.8618,2.7449,5000.0000,0.0000
Agent,232,1140441,0,timeout,-0.0384,0.1737,0.0166,0.0082,0.0000,1.7393,0.8620,2.8578,5000.0000,0.0000
Agent,233,1142548,1,goal,0.0243,0.1403,0.0110,0.0051,0.0000,1.8724,0.8495,2.8671,2107.0000,0.0000
Agent,234,1147548,0,timeout,-0.0150,0.7303,0.0669,0.0161,0.0000,1.6415,0.8656,2.8256,5000.0000,0.0000
Agent,235,1152548,0,timeout,-0.0571,0.5048,0.0523,0.0087,0.0000,1.6898,0.8676,2.5598,5000.0000,0.0000
Agent,236,1157548,0,timeout,-0.0669,1.4988,0.0990,0.0170,0.0000,1.5883,0.8744,2.5965,5000.0000,0.0000
Agent,237,1158052,1,goal,0.7452,8.6429,0.2300,0.0728,0.0000,1.7728,0.8512,3.0541,504.0000,0.0000
Agent,238,1163052,0,timeout,-0.0938,1.1043,0.0125,0.0030,0.0000,1.6275,0.8674,2.6495,5000.0000,0.0000
Agent,239,1168052,0,timeout,0.0002,0.0000,0.0000,0.0001,0.0000,1.6957,0.8618,2.7333,5000.0000,0.0000
Agent,240,1173052,0,timeout,-0.0333,0.3552,0.0435,0.0114,0.0000,1.6804,0.8658,2.7463,5000.0000,0.0000
Agent,241,1178052,0,timeout,-0.0931,1.6503,0.1199,0.0129,0.0000,1.6958,0.8582,2.6723,5000.0000,0.0000
Agent,242,1178710,1,goal,0.1276,0.5985,0.0573,0.0208,0.0000,1.5523,0.8769,2.7000,658.0000,0.0000
Agent,243,1183710,0,timeout,-0.0417,0.5400,0.0221,0.0078,0.0000,1.6851,0.8628,2.8073,5000.0000,0.0000
Agent,244,1188710,0,timeout,-0.0060,0.1386,0.0175,0.0072,0.0000,1.7663,0.8510,2.6237,5000.0000,0.0000
Agent,245,1189014,1,goal,1.3614,9.7855,1.0186,0.2450,0.0000,1.5704,0.8717,2.9211,304.0000,0.0000
Agent,246,1189927,1,goal,0.3052,3.2168,0.0470,0.0136,0.0000,1.8910,0.8412,2.7569,913.0000,0.0000
Agent,247,1190376,1,goal,0.8664,6.4395,0.7374,0.1634,0.0000,1.7359,0.8441,2.5072,449.0000,0.0000
Agent,248,1195376,0,timeout,-0.0448,0.2933,0.0358,0.0097,0.0000,1.8027,0.8478,2.6066,5000.0000,0.0000
Agent,249,1197127,1,goal,0.0003,0.1240,0.0174,0.0092,0.0000,1.8509,0.8521,2.5271,1751.0000,0.0000
Agent,250,1202127,0,timeout,-0.0107,0.8080,0.0359,0.0130,0.0000,1.8070,0.8506,2.7091,5000.0000,0.0000
Agent,251,1207127,0,timeout,-0.0494,0.3752,0.0819,0.0167,0.0000,1.8444,0.8536,2.6019,5000.0000,0.0000
Agent,252,1212127,0,timeout,-0.0393,0.2668,0.0046,0.0020,0.0000,1.7846,0.8534,2.6120,5000.0000,0.0000
Agent,253,1217127,0,timeout,-0.0325,0.6421,0.0815,0.0124,0.0000,1.6926,0.8572,2.6353,5000.0000,0.0000
Agent,254,1222127,0,timeout,-0.0603,0.3516,0.0226,0.0102,0.0000,1.8478,0.8444,2.6384,5000.0000,0.0000
Agent,255,1222714,1,goal,0.4253,3.6293,0.2528,0.0594,0.0000,1.7076,0.8654,2.9359,587.0000,0.0000
Agent,256,1227714,0,timeout,0.0122,0.5634,0.0514,0.0159,0.0000,1.7492,0.8510,2.6788,5000.0000,0.0000
Agent,257,1228207,1,goal,0.0559,0.4518,0.1103,0.0391,0.0000,1.5796,0.8479,2.9324,493.0000,0.0000
Agent,258,1228457,1,goal,0.5861,5.8069,1.0284,0.1329,0.0000,1.8491,0.8600,2.8235,250.0000,0.0000
Agent,259,1231473,1,goal,0.0016,0.3127,0.0138,0.0069,0.0000,1.7204,0.8588,2.5647,3016.0000,0.0000
Agent,260,1236473,0,timeout,-0.1109,0.8398,0.0440,0.0090,0.0000,1.8458,0.8454,2.7396,5000.0000,0.0000
Agent,261,1239271,1,goal,0.0638,0.5814,0.0813,0.0258,0.0000,1.7288,0.8506,2.7530,2798.0000,0.0000
Agent,262,1243355,1,goal,-0.0119,1.2053,0.0742,0.0233,0.0000,1.8161,0.8489,2.7240,4084.0000,0.0000
Agent,263,1243603,1,goal,0.8797,6.9156,0.9749,0.1741,0.0000,1.7939,0.8306,2.7561,248.0000,0.0000
Agent,264,1248603,0,timeout,-0.0543,0.9795,0.0882,0.0190,0.0000,1.8626,0.8418,2.6937,5000.0000,0.0000
Agent,265,1249661,1,goal,0.1833,1.7429,0.1159,0.0220,0.0000,1.8511,0.8346,2.4943,1058.0000,0.0000
Agent,266,1249857,1,goal,0.8411,3.7122,0.3294,0.1157,0.0000,1.6964,0.8418,2.3333,196.0000,0.0000
Agent,267,1254857,0,timeout,-0.1576,1.3250,0.0560,0.0160,0.0000,1.8127,0.8546,2.7424,5000.0000,0.0000
Agent,268,1255554,1,goal,0.3226,2.6073,0.1379,0.0400,0.0000,1.8728,0.8393,2.4414,697.0000,0.0000
Agent,269,1260554,0,timeout,-0.0367,0.5486,0.0395,0.0167,0.0000,1.8386,0.8460,2.7425,5000.0000,0.0000
Agent,270,1261955,1,goal,-0.0248,0.4787,0.0348,0.0140,0.0000,1.8274,0.8558,2.5771,1401.0000,0.0000
Agent,271,1262565,1,goal,-0.5021,6.8041,0.3068,0.0726,0.0000,1.6868,0.8623,2.5181,610.0000,0.0000
Agent,272,1267565,0,timeout,-0.0689,0.7967,0.0929,0.0138,0.0000,1.8687,0.8480,2.6495,5000.0000,0.0000
Agent,273,1272565,0,timeout,-0.1388,2.5657,0.0706,0.0105,0.0000,1.8858,0.8422,2.6244,5000.0000,0.0000
Agent,274,1273201,1,goal,-0.3301,4.1307,0.1957,0.0651,0.0000,1.5928,0.8601,2.3977,636.0000,0.0000
Agent,275,1274156,1,goal,0.3932,6.1630,0.4359,0.1063,0.0000,1.8513,0.8524,2.4857,955.0000,0.0000
Agent,276,1276625,1,goal,-0.1149,2.5788,0.0789,0.0326,0.0000,1.9021,0.8433,2.5933,2469.0000,0.0000
Agent,277,1278926,1,goal,0.0691,0.3680,0.0305,0.0110,0.0000,1.8757,0.8518,2.5235,2301.0000,0.0000
Agent,278,1283926,0,timeout,-0.0531,1.3019,0.0425,0.0123,0.0000,1.8979,0.8454,2.6010,5000.0000,0.0000
Agent,279,1287258,1,goal,-0.0055,0.9858,0.0938,0.0342,0.0000,1.8806,0.8466,2.6902,3332.0000,0.0000
Agent,280,1292258,0,timeout,-0.1143,0.8823,0.1086,0.0268,0.0000,1.9053,0.8464,2.6115,5000.0000,0.0000
Agent,281,1297258,0,timeout,-0.1193,1.5041,0.0121,0.0065,0.0000,1.8969,0.8432,2.6769,5000.0000,0.0000
Agent,282,1298163,1,goal,0.5027,4.8595,0.2356,0.0460,0.0000,1.8949,0.8475,2.7007,905.0000,0.0000
Agent,283,1298864,1,goal,0.4265,4.3522,0.2505,0.0578,0.0000,1.8713,0.8502,2.8750,701.0000,0.0000
Agent,284,1303864,0,timeout,-0.0970,5.0280,0.1147,0.0326,0.0000,1.8915,0.8474,2.5919,5000.0000,0.0000
Agent,285,1304660,1,goal,0.4939,7.8968,0.4720,0.0906,0.0000,1.8760,0.8455,2.7377,796.0000,0.0000
Agent,286,1309660,0,timeout,-0.0802,0.6131,0.0906,0.0201,0.0000,1.9040,0.8414,2.6174,5000.0000,0.0000
Agent,287,1314660,0,timeout,0.0521,0.4044,0.0154,0.0044,0.0000,1.8956,0.8468,2.6327,5000.0000,0.0000
Agent,288,1319660,0,timeout,-0.0802,1.0703,0.1070,0.0213,0.0000,1.9029,0.8468,2.6654,5000.0000,0.0000
Agent,289,1324660,0,timeout,0.0559,0.4601,0.0453,0.0099,0.0000,1.8951,0.8516,2.4899,5000.0000,0.0000
Agent,290,1329660,0,timeout,-0.1018,0.7425,0.0971,0.0277,0.0000,1.8938,0.8502,2.6698,5000.0000,0.0000
Agent,291,1331600,1,goal,0.2217,1.9775,0.1407,0.0420,0.0000,1.8793,0.8500,2.4897,1940.0000,0.0000
Agent,292,1332035,1,goal,0.0424,12.5377,0.8755,0.2007,0.0000,1.4341,0.8897,2.3191,435.0000,0.0000
Agent,293,1337035,0,timeout,-0.1189,1.9391,0.0356,0.0079,0.0000,1.9204,0.8438,2.6295,5000.0000,0.0000
Agent,294,1342035,0,timeout,-0.0882,1.2705,0.1077,0.0271,0.0000,1.9188,0.8448,2.5935,5000.0000,0.0000
Agent,295,1342498,1,goal,0.6502,4.5259,0.1840,0.0682,0.0000,1.8403,0.8575,2.3231,463.0000,0.0000
Agent,296,1342929,1,goal,0.5166,3.5385,0.4695,0.1044,0.0000,1.8305,0.8399,2.5441,431.0000,0.0000
Agent,297,1343468,1,goal,0.7445,6.0253,0.3474,0.1081,0.0000,1.8749,0.8349,2.6136,539.0000,0.0000
Agent,298,1345275,1,goal,0.3761,4.2078,0.1441,0.0301,0.0000,1.9005,0.8495,2.4834,1807.0000,0.0000
Agent,299,1345877,1,goal,0.7101,4.1084,0.2548,0.0939,0.0000,1.8311,0.8522,2.6364,602.0000,0.0000
Agent,300,1346551,1,goal,0.1233,0.7669,0.0849,0.0245,0.0000,1.9006,0.8427,2.4952,674.0000,0.0000
Agent,301,1348402,1,goal,0.2073,6.9539,0.2898,0.0727,0.0000,1.9124,0.8390,2.6027,1851.0000,0.0000
Agent,302,1348933,1,goal,-0.0333,0.0432,0.0007,0.0039,0.0000,1.8675,0.8456,2.4691,531.0000,0.0000
Agent,303,1349583,1,goal,-0.2689,1.5485,0.0244,0.0169,0.0000,1.9104,0.8431,2.8515,650.0000,0.0000
Agent,304,1350094,1,goal,0.1915,7.0077,0.6425,0.1295,0.0000,1.8359,0.8454,2.5513,511.0000,0.0000
Agent,305,1351733,1,goal,0.0875,0.7855,0.0314,0.0165,0.0000,1.9184,0.8432,2.6367,1639.0000,0.0000
Agent,306,1354283,1,goal,-0.0617,0.7600,0.0812,0.0362,0.0000,1.8037,0.8545,2.4703,2550.0000,0.0000
Agent,307,1359283,0,timeout,-0.0800,0.4863,0.0306,0.0128,0.0000,1.8905,0.8456,2.6822,5000.0000,0.0000
Agent,308,1363780,1,goal,0.0207,2.3418,0.1672,0.0514,0.0000,1.8758,0.8512,2.6692,4497.0000,0.0000
Agent,309,1368780,0,timeout,-0.0891,1.4466,0.1363,0.0289,0.0000,1.8970,0.8482,2.6544,5000.0000,0.0000
Agent,310,1373780,0,timeout,0.0045,0.3389,0.0325,0.0079,0.0000,1.8933,0.8500,2.5875,5000.0000,0.0000
Agent,311,1378780,0,timeout,-0.0550,3.1559,0.1564,0.0351,0.0000,1.9027,0.8466,2.6710,5000.0000,0.0000
Agent,312,1383780,0,timeout,-0.0448,0.2095,0.0176,0.0083,0.0000,1.9157,0.8470,2.6243,5000.0000,0.0000
Agent,313,1385566,1,goal,0.1426,1.0512,0.1259,0.0347,0.0000,1.9033,0.8550,2.8682,1786.0000,0.0000
Agent,314,1386646,1,goal,0.0815,1.5441,0.1573,0.0381,0.0000,1.8973,0.8481,2.7791,1080.0000,0.0000
Agent,315,1391646,0,timeout,-0.1225,0.9198,0.1166,0.0361,0.0000,1.9208,0.8408,2.7308,5000.0000,0.0000
Agent,316,1392143,1,goal,0.2423,1.1276,0.1687,0.0539,0.0000,1.8666,0.8370,2.5000,497.0000,0.0000
Agent,317,1392239,1,goal,2.2033,21.2419,1.0051,0.1992,0.0000,1.5442,0.8438,2.2143,96.0000,0.0000
Agent,318,1396379,1,goal,-0.0386,0.5299,0.0345,0.0107,0.0000,1.9154,0.8403,2.5955,4140.0000,0.0000
Agent,319,1401379,0,timeout,0.0272,2.6035,0.0701,0.0217,0.0000,1.9069,0.8500,2.5461,5000.0000,0.0000
Agent,320,1401926,1,goal,-0.0108,2.9797,0.1387,0.0697,0.0000,1.8078,0.8629,2.6757,547.0000,0.0000
Agent,321,1403392,1,goal,0.0549,5.1629,0.1428,0.0477,0.0000,1.8880,0.8568,2.6842,1466.0000,0.0000
Agent,322,1403958,1,goal,0.9165,8.9544,0.2108,0.0748,0.0000,1.9015,0.8428,2.8977,566.0000,0.0000
Agent,323,1408958,0,timeout,-0.0740,0.4359,0.0592,0.0218,0.0000,1.8832,0.8414,2.6187,5000.0000,0.0000
Agent,324,1409798,1,goal,-0.2663,9.4994,1.0613,0.1598,0.0000,1.6742,0.8500,2.6720,840.0000,0.0000
Agent,325,1412167,1,goal,0.1761,1.7845,0.0666,0.0174,0.0000,1.8969,0.8404,2.6154,2369.0000,0.0000
Agent,326,1412927,1,goal,0.0435,6.8282,0.2365,0.0491,0.0000,1.7593,0.8461,2.7241,760.0000,0.0000
Agent,327,1414535,1,goal,-0.0753,2.5205,0.1961,0.0441,0.0000,1.8446,0.8595,2.6178,1608.0000,0.0000
Agent,328,1415248,1,goal,0.1667,1.0474,0.0618,0.0277,0.0000,1.8532,0.8527,2.5000,713.0000,0.0000
Agent,329,1415376,1,goal,2.3060,18.3546,1.7407,0.3212,0.0000,1.7136,0.8438,2.8947,128.0000,0.0000
Agent,330,1416216,1,goal,0.2111,1.3348,0.0936,0.0305,0.0000,1.8936,0.8500,2.8160,840.0000,0.0000
Agent,331,1417380,1,goal,0.1460,0.5664,0.0562,0.0327,0.0000,1.6967,0.8608,2.4472,1164.0000,0.0000
Agent,332,1422380,0,timeout,-0.0112,0.4743,0.0387,0.0111,0.0000,1.8932,0.8422,2.6891,5000.0000,0.0000
Agent,333,1425858,1,goal,0.0061,3.1967,0.2373,0.0529,0.0000,1.8805,0.8516,2.7184,3478.0000,0.0000
Agent,334,1426841,1,goal,-0.0888,2.7119,0.1829,0.0680,0.0000,1.8824,0.8433,2.3464,983.0000,0.0000
Agent,335,1430071,1,goal,-0.0829,4.3529,0.5400,0.0806,0.0000,1.8460,0.8520,2.6499,3230.0000,0.0000
Agent,336,1435071,0,timeout,-0.1629,1.5121,0.1205,0.0381,0.0000,1.8890,0.8476,2.6229,5000.0000,0.0000
Agent,337,1435611,1,goal,-0.2299,0.9350,0.0249,0.0260,0.0000,1.8266,0.8537,3.1282,540.0000,0.0000
Agent,338,1440611,0,timeout,-0.1468,1.7032,0.1657,0.0523,0.0000,1.8607,0.8520,2.5670,5000.0000,0.0000
Agent,339,1441658,1,goal,0.2346,3.7573,0.1675,0.0259,0.0000,1.7813,0.8520,2.6688,1047.0000,0.0000
Agent,340,1446658,0,timeout,-0.1199,1.2275,0.0987,0.0240,0.0000,1.8994,0.8480,2.7800,5000.0000,0.0000
Agent,341,1448111,1,goal,0.0369,4.4070,0.3426,0.0993,0.0000,1.8519,0.8417,2.7729,1453.0000,0.0000
Agent,342,1448412,1,goal,1.3198,10.5672,0.5164,0.1387,0.0000,1.7157,0.8638,2.8250,301.0000,0.0000
Agent,343,1448992,1,goal,0.4616,3.7685,0.0831,0.0286,0.0000,1.8634,0.8500,2.4651,580.0000,0.0000
Agent,344,1449340,1,goal,1.1139,8.8880,0.3075,0.1027,0.0000,1.8898,0.8477,2.5385,348.0000,0.0000
Agent,345,1454340,0,timeout,-0.0999,0.7441,0.0461,0.0251,0.0000,1.7173,0.8462,2.7005,5000.0000,0.0000
Agent,346,1455505,1,goal,-0.0768,1.2893,0.0742,0.0473,0.0000,1.8490,0.8489,2.7600,1165.0000,0.0000
Agent,347,1460505,0,timeout,-0.1040,1.1301,0.0963,0.0217,0.0000,1.8350,0.8566,2.7011,5000.0000,0.0000
Agent,348,1460625,1,goal,2.3845,25.1662,0.6457,0.1918,0.0000,1.7046,0.8667,2.8667,120.0000,0.0000
Agent,349,1461235,1,goal,0.1457,2.2205,0.0994,0.0483,0.0000,1.7310,0.8623,2.7590,610.0000,0.0000
Agent,350,1463031,1,goal,0.0535,6.7943,0.3477,0.0952,0.0000,1.7956,0.8552,2.7143,1796.0000,0.0000
Agent,351,1463360,1,goal,0.1882,4.5125,0.2662,0.1074,0.0000,1.4538,0.8997,2.4063,329.0000,0.0000
Agent,352,1464840,1,goal,0.1273,1.1306,0.0659,0.0170,0.0000,1.8355,0.8473,2.7244,1480.0000,0.0000
Agent,353,1466203,1,goal,-0.1088,6.9116,0.4915,0.1168,0.0000,1.7704,0.8643,2.4946,1363.0000,0.0000
Agent,354,1471203,0,timeout,-0.0495,0.2878,0.0312,0.0091,0.0000,1.9010,0.8504,2.6091,5000.0000,0.0000
Agent,355,1471603,1,goal,0.9971,27.2200,1.2713,0.2406,0.0000,1.8370,0.8800,2.9149,400.0000,0.0000
Agent,356,1476603,0,timeout,-0.1328,1.2681,0.1043,0.0225,0.0000,1.8596,0.8446,2.7113,5000.0000,0.0000
Agent,357,1478796,1,goal,0.0207,3.3543,0.1584,0.0371,0.0000,1.9099,0.8550,2.8959,2193.0000,0.0000
Agent,358,1479533,1,goal,0.2437,1.3933,0.0713,0.0361,0.0000,1.8257,0.8670,2.5052,737.0000,0.0000
Agent,359,1482595,1,goal,0.0088,4.0879,0.1251,0.0507,0.0000,1.8681,0.8524,2.6253,3062.0000,0.0000
Agent,360,1482877,1,goal,-0.0280,0.1219,0.0124,0.0145,0.0000,1.8603,0.8617,2.5000,282.0000,0.0000
Agent,361,1483565,1,goal,-0.2619,14.7497,0.4879,0.1835,0.0000,1.7431,0.8619,3.0532,688.0000,0.0000
Agent,362,1488565,0,timeout,-0.0584,1.9731,0.1520,0.0539,0.0000,1.8420,0.8474,2.6890,5000.0000,0.0000
Agent,363,1493565,0,timeout,-0.1289,1.0109,0.0877,0.0267,0.0000,1.8114,0.8466,2.7937,5000.0000,0.0000
Agent,364,1497823,1,goal,0.0853,3.7646,0.1097,0.0272,0.0000,1.9042,0.8502,2.6609,4258.0000,0.0000
Agent,365,1502823,0,timeout,0.0363,0.2075,0.0142,0.0073,0.0000,1.9246,0.8404,2.7064,5000.0000,0.0000
Agent,366,1504109,1,goal,0.1249,1.3949,0.1304,0.0209,0.0000,1.8236,0.8593,2.8333,1286.0000,0.0000
Agent,367,1504723,1,goal,-0.4520,5.9453,0.1415,0.0625,0.0000,1.5829,0.8502,2.7802,614.0000,0.0000
Agent,368,1506495,1,goal,0.0250,15.1186,0.4033,0.0938,0.0000,1.7706,0.8567,2.7787,1772.0000,0.0000
Agent,369,1507431,1,goal,0.1662,5.8365,0.2644,0.1118,0.0000,1.7601,0.8558,2.6716,936.0000,0.0000
Agent,370,1507477,1,goal,5.7368,29.3586,0.3475,0.0925,0.0000,1.3793,0.8696,1.4000,46.0000,0.0000
Agent,371,1508030,1,goal,0.6527,13.2619,0.5174,0.1544,0.0000,1.7377,0.8626,2.6800,553.0000,0.0000
Agent,372,1513030,0,timeout,-0.1270,0.6780,0.0814,0.0332,0.0000,1.8122,0.8436,2.6953,5000.0000,0.0000
Agent,373,1513162,1,goal,1.5442,14.8829,1.0508,0.2536,0.0000,1.4758,0.8712,2.5000,132.0000,0.0000
Agent,374,1513790,1,goal,0.0048,0.0853,0.0252,0.0135,0.0000,1.9202,0.8519,2.6522,628.0000,0.0000
Agent,375,1514728,1,goal,-0.0224,1.8020,0.2366,0.0747,0.0000,1.8236,0.8539,2.6618,938.0000,0.0000
Agent,376,1514916,1,goal,1.0408,13.0344,0.8909,0.1390,0.0000,1.6641,0.8830,3.0952,188.0000,0.0000
Agent,377,1514976,1,goal,-1.6661,6.7096,0.2249,0.1329,0.0000,0.8852,0.9000,3.6000,60.0000,0.0000
Agent,378,1515948,1,goal,0.2109,2.0298,0.1145,0.0246,0.0000,1.8083,0.8447,3.0600,972.0000,0.0000
Agent,379,1520948,0,timeout,-0.1161,1.1001,0.0664,0.0194,0.0000,1.9110,0.8424,2.7281,5000.0000,0.0000
Agent,380,1521300,1,goal,-0.9541,13.2500,0.6222,0.1332,0.0000,1.8234,0.8580,2.6735,352.0000,0.0000
Agent,381,1521423,1,goal,-0.3150,1.1777,0.0471,0.0488,0.0000,1.6257,0.8618,2.8750,123.0000,0.0000
Agent,382,1521610,1,goal,0.6710,5.0679,0.4820,0.1040,0.0000,1.6867,0.8717,2.7391,187.0000,0.0000
Agent,383,1524153,1,goal,0.1893,8.3344,0.1202,0.0536,0.0000,1.8203,0.8588,2.7430,2543.0000,0.0000
Agent,384,1529153,0,timeout,-0.0127,0.3059,0.0443,0.0159,0.0000,1.9079,0.8500,2.6315,5000.0000,0.0000
Agent,385,1530572,1,goal,0.0180,0.1282,0.0329,0.0100,0.0000,1.8818,0.8485,2.6168,1419.0000,0.0000
