agent_id,episode_id,training_step,success,end_reason,failure_mode,episode_reward,final_goal_error
Agent,695,1906150,1,goal,none,4.9790,6.0192
Agent,696,1906404,1,goal,none,4.9492,11.0945
Agent,697,1907736,1,goal,none,4.7336,10.9582
Agent,698,1912736,0,timeout,timeout,-0.9999,25.6695
Agent,699,1913063,1,goal,none,4.9346,10.5330
Agent,700,1913500,1,goal,none,4.9126,7.3213
Agent,701,1913659,1,goal,none,4.9682,7.5844
Agent,702,1915224,1,goal,none,4.6870,10.7226
Agent,703,1915701,1,goal,none,4.9046,10.8079
Agent,704,1916192,1,goal,none,4.9018,10.5469
Agent,705,1919093,1,goal,none,4.4198,10.7980
Agent,706,1922311,1,goal,none,4.3564,11.0472
Agent,707,1922362,1,goal,none,4.9898,4.0781
Agent,708,1927362,0,timeout,timeout,-0.9999,25.6697
Agent,709,1927762,1,goal,none,4.9200,2.8940
Agent,710,1927885,1,goal,none,4.9754,6.5912
Agent,711,1928119,1,goal,none,4.9532,5.3006
Agent,712,1933119,0,timeout,timeout,-0.9999,25.6717
Agent,713,1933333,1,goal,none,4.9572,3.7826
Agent,714,1933379,1,goal,none,4.9908,5.7948
Agent,715,1933482,1,goal,none,4.9794,2.6767
Agent,716,1934279,1,goal,none,4.8406,12.4395
Agent,717,1935118,1,goal,none,4.8322,6.9704
Agent,718,1935283,1,goal,none,4.9670,4.4918
Agent,719,1935326,1,goal,none,4.9914,2.8237
Agent,720,1936135,1,goal,none,4.8382,6.7233
Agent,721,1936356,1,goal,none,4.9558,6.2875
Agent,722,1937084,1,goal,none,4.8544,11.1362
Agent,723,1937699,1,goal,none,4.8770,12.3550
Agent,724,1937952,1,goal,none,4.9494,8.8956
Agent,725,1939009,1,goal,none,4.7886,9.4744
Agent,726,1944009,0,timeout,timeout,-0.9999,25.6455
Agent,727,1944217,1,goal,none,4.9584,7.9571
Agent,728,1944765,1,goal,none,4.8904,10.6958
Agent,729,1945153,1,goal,none,4.9224,11.6416
Agent,730,1945957,1,goal,none,4.8392,2.5949
Agent,731,1950957,0,timeout,timeout,-0.9999,25.6721
Agent,732,1955957,0,timeout,timeout,-0.9999,23.2451
Agent,733,1960957,0,timeout,timeout,-0.9999,25.6703
Agent,734,1961644,1,goal,none,4.8626,10.9827
Agent,735,1964136,1,goal,none,4.5016,12.3911
Agent,736,1964232,1,goal,none,4.9808,3.8745
Agent,737,1964760,1,goal,none,4.8944,2.5583
Agent,738,1964988,1,goal,none,4.9544,6.5855
Agent,739,1969988,0,timeout,timeout,-0.9999,25.6703
Agent,740,1970064,1,goal,none,4.9848,5.4873
Agent,741,1973848,1,goal,none,4.2432,8.2614
Agent,742,1973881,1,goal,none,4.9934,2.5587
Agent,743,1973956,1,goal,none,4.9850,6.9152
Agent,744,1974079,1,goal,none,4.9754,7.9833
Agent,745,1977787,1,goal,none,4.2584,11.7891
Agent,746,1977840,1,goal,none,4.9894,5.6106
Agent,747,1978010,1,goal,none,4.9660,9.0239
Agent,748,1983010,0,timeout,timeout,-0.9999,25.6712
Agent,749,1983138,1,goal,none,4.9744,3.2421
Agent,750,1983374,1,goal,none,4.9528,3.7912
Agent,751,1983568,1,goal,none,4.9612,5.2341
Agent,752,1983791,1,goal,none,4.9554,10.3510
Agent,753,1988791,0,timeout,timeout,-0.9999,25.6697
Agent,754,1988834,1,goal,none,4.9914,3.2999
Agent,755,1989023,1,goal,none,4.9622,11.9019
Agent,756,1989795,1,goal,none,4.8456,12.1695
Agent,757,1989840,1,goal,none,4.9910,7.2579
Agent,758,1990022,1,goal,none,4.9636,8.0751
Agent,759,1991368,1,goal,none,4.7308,11.9102
Agent,760,1991597,1,goal,none,4.9542,9.3579
Agent,761,1992332,1,goal,none,4.8530,11.8457
Agent,762,1992652,1,goal,none,4.9360,11.8996
Agent,763,1993219,1,goal,none,4.8866,12.0872
Agent,764,1993401,1,goal,none,4.9636,4.2957
Agent,765,1993672,1,goal,none,4.9458,9.5976
Agent,766,1993845,1,goal,none,4.9654,11.6687
Agent,767,1993910,1,goal,none,4.9870,5.3783
Agent,768,1994334,1,goal,none,4.9152,9.5295
Agent,769,1994503,1,goal,none,4.9662,12.0267
Agent,770,1994671,1,goal,none,4.9664,4.6638
Agent,771,1994720,1,goal,none,4.9902,6.6778
Agent,772,1995522,1,goal,none,4.8396,12.2201
Agent,773,1995583,1,goal,none,4.9878,5.3253
Agent,774,2000583,0,timeout,timeout,-0.9999,25.6720
Agent,775,2005583,0,timeout,timeout,-0.9999,25.6720
Agent,776,2010583,0,timeout,timeout,-0.9999,25.6724
Agent,777,2010655,1,goal,none,4.9856,3.2919
Agent,778,2010907,1,goal,none,4.9496,12.3921
Agent,779,2011684,1,goal,none,4.8446,7.2579
Agent,780,2011720,1,goal,none,4.9928,3.9827
Agent,781,2011854,1,goal,none,4.9732,11.9303
Agent,782,2011902,1,goal,none,4.9904,3.1985
Agent,783,2012085,1,goal,none,4.9634,10.3797
Agent,784,2012178,1,goal,none,4.9814,8.0261
Agent,785,2012259,1,goal,none,4.9838,2.5707
Agent,786,2012308,1,goal,none,4.9902,3.0941
Agent,787,2012371,1,goal,none,4.9874,2.8307
Agent,788,2012667,1,goal,none,4.9408,7.4841
Agent,789,2017667,0,timeout,timeout,-0.9999,25.6708
Agent,790,2018135,1,goal,none,4.9064,9.5639
Agent,791,2022976,1,goal,none,4.0319,9.8750
Agent,792,2023094,1,goal,none,4.9764,11.3652
Agent,793,2028094,0,timeout,timeout,-0.9999,25.6720
Agent,794,2028244,1,goal,none,4.9700,3.8174
Agent,795,2028433,1,goal,none,4.9622,8.7520
Agent,796,2029056,1,goal,none,4.8754,9.5382
Agent,797,2029642,1,goal,none,4.8828,9.9916
Agent,798,2029955,1,goal,none,4.9374,9.5576
Agent,799,2030200,1,goal,none,4.9510,7.0545
Agent,800,2030307,1,goal,none,4.9786,5.5189
Agent,801,2030351,1,goal,none,4.9912,3.6672
Agent,802,2031865,1,goal,none,4.6972,3.4744
Agent,803,2031925,1,goal,none,4.9880,2.5431
Agent,804,2032005,1,goal,none,4.9840,2.6328
Agent,805,2032071,1,goal,none,4.9868,3.5355
Agent,806,2037071,0,timeout,timeout,-0.9999,25.5230
Agent,807,2037242,1,goal,none,4.9658,12.3508
Agent,808,2037572,1,goal,none,4.9340,11.6276
Agent,809,2037679,1,goal,none,4.9786,10.1479
Agent,810,2038067,1,goal,none,4.9224,7.7979
Agent,811,2038567,1,goal,none,4.9000,11.9714
Agent,812,2038934,1,goal,none,4.9266,7.4680
Agent,813,2039421,1,goal,none,4.9026,10.6076
Agent,814,2040885,1,goal,none,4.7072,8.1046
Agent,815,2044465,1,goal,none,4.2840,12.3907
Agent,816,2044802,1,goal,none,4.9326,9.6137
Agent,817,2045416,1,goal,none,4.8772,5.1706
Agent,818,2047549,1,goal,none,4.5734,6.2819
Agent,819,2047592,1,goal,none,4.9914,2.7588
Agent,820,2048087,1,goal,none,4.9010,9.7764
Agent,821,2048664,1,goal,none,4.8846,11.2224
Agent,822,2049659,1,goal,none,4.8010,10.4515
Agent,823,2050112,1,goal,none,4.9094,11.5959
Agent,824,2050185,1,goal,none,4.9854,4.1541
Agent,825,2050430,1,goal,none,4.9510,5.8887
Agent,826,2050575,1,goal,none,4.9710,7.0439
Agent,827,2055575,0,timeout,timeout,-0.9999,25.6689
Agent,828,2055720,1,goal,none,4.9710,4.4339
Agent,829,2055782,1,goal,none,4.9876,3.6166
Agent,830,2056175,1,goal,none,4.9214,3.4161
Agent,831,2056570,1,goal,none,4.9210,11.7900
Agent,832,2057107,1,goal,none,4.8926,10.8909
Agent,833,2057730,1,goal,none,4.8754,8.9594
Agent,834,2058070,1,goal,none,4.9320,11.1810
Agent,835,2058410,1,goal,none,4.9320,11.2874
Agent,836,2063410,0,timeout,timeout,-0.9999,25.6720
Agent,837,2063555,1,goal,none,4.9710,2.6858
Agent,838,2063722,1,goal,none,4.9666,6.0065
Agent,839,2068722,0,timeout,timeout,-0.9999,25.6712
Agent,840,2068944,1,goal,none,4.9556,10.1234
Agent,841,2069295,1,goal,none,4.9298,6.3090
Agent,842,2069372,1,goal,none,4.9846,2.5322
Agent,843,2069436,1,goal,none,4.9872,11.2622
Agent,844,2070428,1,goal,none,4.8016,7.0343
Agent,845,2070855,1,goal,none,4.9146,6.7265
Agent,846,2071129,1,goal,none,4.9452,6.7491
Agent,847,2071601,1,goal,none,4.9056,11.4621
Agent,848,2071864,1,goal,none,4.9474,4.0951
Agent,849,2072950,1,goal,none,4.7828,12.3890
Agent,850,2074671,1,goal,none,4.6558,9.8448
Agent,851,2079671,0,timeout,timeout,-0.9999,25.6720
Agent,852,2079795,1,goal,none,4.9752,2.7754
Agent,853,2080249,1,goal,none,4.9092,10.2872
Agent,854,2082431,1,goal,none,4.5636,12.1421
Agent,855,2082619,1,goal,none,4.9624,5.8405
Agent,856,2085512,1,goal,none,4.4214,8.1524
Agent,857,2085634,1,goal,none,4.9756,2.6792
Agent,858,2085766,1,goal,none,4.9736,10.8113
Agent,859,2086316,1,goal,none,4.8900,7.7967
Agent,860,2086685,1,goal,none,4.9262,10.5641
Agent,861,2086739,1,goal,none,4.9892,7.4258
Agent,862,2087219,1,goal,none,4.9040,8.9952
Agent,863,2092219,0,timeout,timeout,-0.9999,25.6721
Agent,864,2092532,1,goal,none,4.9374,10.4555
Agent,865,2094176,1,goal,none,4.6712,7.7664
Agent,866,2094718,1,goal,none,4.8916,10.8532
Agent,867,2094933,1,goal,none,4.9570,3.1994
Agent,868,2095302,1,goal,none,4.9262,12.0243
Agent,869,2095369,1,goal,none,4.9866,7.7748
Agent,870,2095524,1,goal,none,4.9690,7.8076
Agent,871,2095648,1,goal,none,4.9752,9.5344
Agent,872,2096525,1,goal,none,4.8246,8.3159
Agent,873,2096960,1,goal,none,4.9130,6.8013
Agent,874,2097821,1,goal,none,4.8278,7.8169
Agent,875,2097989,1,goal,none,4.9664,4.7209
Agent,876,2098172,1,goal,none,4.9634,7.1625
Agent,877,2098229,1,goal,none,4.9886,6.4459
Agent,878,2103229,0,timeout,timeout,-0.9999,25.6721
Agent,879,2103361,1,goal,none,4.9736,3.2092
Agent,880,2104515,1,goal,none,4.7692,3.0321
Agent,881,2104782,1,goal,none,4.9466,8.9799
Agent,882,2104867,1,goal,none,4.9830,5.5037
Agent,883,2106134,1,goal,none,4.7466,6.8432
Agent,884,2106524,1,goal,none,4.9220,8.7787
Agent,885,2106754,1,goal,none,4.9540,2.9179
Agent,886,2106786,1,goal,none,4.9936,6.0064
Agent,887,2107104,1,goal,none,4.9364,5.6971
Agent,888,2107441,1,goal,none,4.9326,7.7859
Agent,889,2107494,1,goal,none,4.9894,3.5819
Agent,890,2108150,1,goal,none,4.8688,4.5634
Agent,891,2108225,1,goal,none,4.9850,5.7683
Agent,892,2110068,1,goal,none,4.6314,6.6376
Agent,893,2110613,1,goal,none,4.8910,11.0988
Agent,894,2110685,1,goal,none,4.9856,2.8283
Agent,895,2112387,1,goal,none,4.6596,12.3848
Agent,896,2112654,1,goal,none,4.9466,2.6805
Agent,897,2114101,1,goal,none,4.7106,10.9530
Agent,898,2114455,1,goal,none,4.9292,10.8950
Agent,899,2117508,1,goal,none,4.3894,10.9400
Agent,900,2117659,1,goal,none,4.9698,8.7346
Agent,901,2117716,1,goal,none,4.9886,6.0956
Agent,902,2118353,1,goal,none,4.8726,10.6489
Agent,903,2118496,1,goal,none,4.9714,3.3143
Agent,904,2119755,1,goal,none,4.7482,8.7097
Agent,905,2119801,1,goal,none,4.9908,2.5571
Agent,906,2120430,1,goal,none,4.8742,11.9940
Agent,907,2121497,1,goal,none,4.7866,6.3822
Agent,908,2121816,1,goal,none,4.9362,10.8808
Agent,909,2126816,0,timeout,timeout,-0.9999,25.6717
Agent,910,2127500,1,goal,none,4.8632,10.5153
Agent,911,2127654,1,goal,none,4.9692,3.1183
Agent,912,2128061,1,goal,none,4.9186,11.9762
Agent,913,2128512,1,goal,none,4.9098,5.5596
Agent,914,2129294,1,goal,none,4.8436,11.7452
Agent,915,2129599,1,goal,none,4.9390,3.2358
Agent,916,2129871,1,goal,none,4.9456,5.6443
Agent,917,2134871,0,timeout,timeout,-0.9999,25.6675
Agent,918,2135111,1,goal,none,4.9520,3.6515
Agent,919,2135691,1,goal,none,4.8840,8.1487
Agent,920,2135771,1,goal,none,4.9840,7.3446
Agent,921,2135935,1,goal,none,4.9672,3.7199
Agent,922,2136402,1,goal,none,4.9066,9.6355
Agent,923,2136618,1,goal,none,4.9568,8.5174
Agent,924,2141618,0,timeout,timeout,-0.9999,25.6709
Agent,925,2141756,1,goal,none,4.9724,6.9271
Agent,926,2141865,1,goal,none,4.9782,11.3388
Agent,927,2146865,0,timeout,timeout,-0.9999,25.6720
Agent,928,2147179,1,goal,none,4.9372,10.5104
Agent,929,2147475,1,goal,none,4.9408,11.2239
Agent,930,2147587,1,goal,none,4.9776,3.1008
Agent,931,2148201,1,goal,none,4.8772,2.5560
Agent,932,2148631,1,goal,none,4.9140,6.4865
Agent,933,2148974,1,goal,none,4.9314,7.8409
Agent,934,2153974,0,timeout,timeout,-0.9999,17.1200
Agent,935,2158974,0,timeout,timeout,-0.9999,25.6696
Agent,936,2159264,1,goal,none,4.9420,12.0734
Agent,937,2159906,1,goal,none,4.8716,9.1327
Agent,938,2160371,1,goal,none,4.9070,11.7952
Agent,939,2160734,1,goal,none,4.9274,4.0376
Agent,940,2160960,1,goal,none,4.9548,9.8573
Agent,941,2165960,0,timeout,timeout,-0.9999,25.2868
Agent,942,2166782,1,goal,none,4.8356,11.9600
Agent,943,2167065,1,goal,none,4.9434,5.0698
Agent,944,2167178,1,goal,none,4.9774,4.0095
Agent,945,2167404,1,goal,none,4.9548,12.0050
Agent,946,2172281,1,goal,none,4.0247,11.8572
Agent,947,2172331,1,goal,none,4.9900,4.4141
Agent,948,2172497,1,goal,none,4.9668,2.8019
Agent,949,2172570,1,goal,none,4.9854,6.4069
Agent,950,2172750,1,goal,none,4.9640,2.5233
Agent,951,2177750,0,timeout,timeout,-0.9999,25.6715
Agent,952,2182750,0,timeout,timeout,-0.9999,25.6646
Agent,953,2182955,1,goal,none,4.9590,11.7170
Agent,954,2183239,1,goal,none,4.9432,5.8023
Agent,955,2188239,0,timeout,timeout,-0.9999,25.6714
Agent,956,2193239,0,timeout,timeout,-0.9999,25.6720
Agent,957,2193661,1,goal,none,4.9156,8.3002
Agent,958,2194124,1,goal,none,4.9074,9.2732
Agent,959,2194189,1,goal,none,4.9870,2.8517
Agent,960,2194586,1,goal,none,4.9206,8.2002
Agent,961,2194934,1,goal,none,4.9304,8.1546
Agent,962,2195409,1,goal,none,4.9050,10.2466
Agent,963,2200409,0,timeout,timeout,-0.9999,25.6723
Agent,964,2200685,1,goal,none,4.9448,2.7113
Agent,965,2200947,1,goal,none,4.9476,3.7964
Agent,966,2205947,0,timeout,timeout,-0.9999,25.6710
Agent,967,2206238,1,goal,none,4.9418,10.9866
Agent,968,2206379,1,goal,none,4.9718,3.8111
Agent,969,2206721,1,goal,none,4.9316,10.0844
Agent,970,2207014,1,goal,none,4.9414,2.9177
Agent,971,2212014,0,timeout,timeout,-0.9999,25.6712
Agent,972,2212081,1,goal,none,4.9866,5.1334
Agent,973,2212781,1,goal,none,4.8600,8.7206
Agent,974,2213007,1,goal,none,4.9548,11.9193
Agent,975,2213220,1,goal,none,4.9574,11.2116
Agent,976,2213379,1,goal,none,4.9682,11.2048
Agent,977,2213899,1,goal,none,4.8960,3.1649
Agent,978,2214152,1,goal,none,4.9494,5.1243
Agent,979,2214194,1,goal,none,4.9916,3.6616
Agent,980,2214376,1,goal,none,4.9636,2.6833
Agent,981,2214651,1,goal,none,4.9450,2.9375
Agent,982,2216595,1,goal,none,4.6112,10.1901
Agent,983,2217175,1,goal,none,4.8840,10.4628
Agent,984,2217675,1,goal,none,4.9000,11.5997
Agent,985,2217923,1,goal,none,4.9504,2.5864
Agent,986,2218054,1,goal,none,4.9738,6.5812
Agent,987,2218548,1,goal,none,4.9012,10.5034
Agent,988,2218706,1,goal,none,4.9684,6.2171
Agent,989,2223706,0,timeout,timeout,-0.9999,25.6718
Agent,990,2223932,1,goal,none,4.9548,2.6522
Agent,991,2224331,1,goal,none,4.9202,2.7546
Agent,992,2225619,1,goal,none,4.7424,11.5101
Agent,993,2225690,1,goal,none,4.9858,3.4099
Agent,994,2228192,1,goal,none,4.4996,9.3050
Agent,995,2229388,1,goal,none,4.7608,8.9666
Agent,996,2229667,1,goal,none,4.9442,3.5529
Agent,997,2229991,1,goal,none,4.9352,5.6562
Agent,998,2230492,1,goal,none,4.8998,9.7861
Agent,999,2230855,1,goal,none,4.9274,7.6109
Agent,1000,2231118,1,goal,none,4.9474,11.7369
Agent,1001,2231955,1,goal,none,4.8326,10.1414
Agent,1002,2232257,1,goal,none,4.9396,11.6096
Agent,1003,2232305,1,goal,none,4.9904,2.6108
Agent,1004,2232877,1,goal,none,4.8856,6.4669
Agent,1005,2233329,1,goal,none,4.9096,11.2414
Agent,1006,2235028,1,goal,none,4.6602,11.9405
Agent,1007,2235159,1,goal,none,4.9738,7.5337
Agent,1008,2235269,1,goal,none,4.9780,8.4812
Agent,1009,2235587,1,goal,none,4.9364,10.8914
Agent,1010,2235893,1,goal,none,4.9388,7.7638
Agent,1011,2235934,1,goal,none,4.9918,4.6440
Agent,1012,2236391,1,goal,none,4.9086,11.7726
Agent,1013,2236620,1,goal,none,4.9542,11.5475
Agent,1014,2236664,1,goal,none,4.9912,4.3483
Agent,1015,2236962,1,goal,none,4.9404,11.2251
Agent,1016,2237210,1,goal,none,4.9504,8.9677
Agent,1017,2237548,1,goal,none,4.9324,8.6613
Agent,1018,2238483,1,goal,none,4.8130,8.0529
Agent,1019,2238900,1,goal,none,4.9166,6.7057
Agent,1020,2239350,1,goal,none,4.9100,4.4577
Agent,1021,2244350,0,timeout,timeout,-0.9999,25.6711
Agent,1022,2244572,1,goal,none,4.9556,8.9827
Agent,1023,2244705,1,goal,none,4.9734,5.4946
Agent,1024,2249705,0,timeout,timeout,-0.9999,15.9253
Agent,1025,2254705,0,timeout,timeout,-0.9999,25.6723
Agent,1026,2254981,1,goal,none,4.9448,7.8916
Agent,1027,2256571,1,goal,none,4.6820,11.7192
Agent,1028,2256663,1,goal,none,4.9816,3.4525
Agent,1029,2256717,1,goal,none,4.9892,4.0569
Agent,1030,2256773,1,goal,none,4.9888,3.3448
Agent,1031,2257988,1,goal,none,4.7570,10.8578
Agent,1032,2259272,1,goal,none,4.7432,8.7998
Agent,1033,2259554,1,goal,none,4.9436,9.2029
Agent,1034,2260527,1,goal,none,4.8054,11.0266
Agent,1035,2260817,1,goal,none,4.9420,3.9519
Agent,1036,2261433,1,goal,none,4.8768,10.8695
Agent,1037,2262879,1,goal,none,4.7108,9.0621
Agent,1038,2263104,1,goal,none,4.9550,11.3168
Agent,1039,2263492,1,goal,none,4.9224,6.4808
Agent,1040,2264144,1,goal,none,4.8696,10.2830
Agent,1041,2264559,1,goal,none,4.9170,2.7509
Agent,1042,2269559,0,timeout,timeout,-0.9999,25.6712
Agent,1043,2270156,1,goal,none,4.8806,11.3939
Agent,1044,2270421,1,goal,none,4.9470,9.6213
Agent,1045,2270775,1,goal,none,4.9292,5.5182
Agent,1046,2271039,1,goal,none,4.9472,2.7974
Agent,1047,2271174,1,goal,none,4.9730,5.9228
Agent,1048,2271281,1,goal,none,4.9786,3.3914
Agent,1049,2276281,0,timeout,timeout,-0.9999,25.6612
Agent,1050,2276384,1,goal,none,4.9794,5.1993
Agent,1051,2276796,1,goal,none,4.9176,12.2146
Agent,1052,2277456,1,goal,none,4.8680,3.0184
Agent,1053,2278131,1,goal,none,4.8650,11.8574
Agent,1054,2278220,1,goal,none,4.9822,6.5255
Agent,1055,2278519,1,goal,none,4.9402,11.9736
Agent,1056,2278569,1,goal,none,4.9900,4.1023
Agent,1057,2279882,1,goal,none,4.7374,7.2928
Agent,1058,2280033,1,goal,none,4.9698,2.5567
Agent,1059,2280199,1,goal,none,4.9668,8.6510
Agent,1060,2280447,1,goal,none,4.9504,7.6981
Agent,1061,2281198,1,goal,none,4.8498,11.9880
Agent,1062,2281438,1,goal,none,4.9520,6.8426
Agent,1063,2282129,1,goal,none,4.8618,2.5978
Agent,1064,2282974,1,goal,none,4.8310,10.5695
Agent,1065,2283345,1,goal,none,4.9258,11.9320
Agent,1066,2284407,1,goal,none,4.7876,11.8439
Agent,1067,2285243,1,goal,none,4.8328,11.8060
Agent,1068,2285728,1,goal,none,4.9030,11.7141
Agent,1069,2290728,0,timeout,timeout,-0.9999,25.6707
Agent,1070,2291155,1,goal,none,4.9146,12.3901
Agent,1071,2291475,1,goal,none,4.9360,11.7875
Agent,1072,2291675,1,goal,none,4.9600,3.8201
Agent,1073,2296675,0,timeout,timeout,-0.9999,25.6723
Agent,1074,2296817,1,goal,none,4.9716,5.9177
Agent,1075,2301817,0,timeout,timeout,-0.9999,25.6709
Agent,1076,2306817,0,timeout,timeout,-0.9999,25.6692
Agent,1077,2307057,1,goal,none,4.9520,2.8708
Agent,1078,2307501,1,goal,none,4.9112,11.8203
Agent,1079,2308164,1,goal,none,4.8674,11.8600
Agent,1080,2308536,1,goal,none,4.9256,5.1914
Agent,1081,2313536,0,timeout,timeout,-0.9999,16.4231
Agent,1082,2318536,0,timeout,timeout,-0.9999,16.3672
Agent,1083,2318983,1,goal,none,4.9106,4.9404
Agent,1084,2323983,0,timeout,timeout,-0.9999,25.6723
Agent,1085,2324300,1,goal,none,4.9366,6.1902
Agent,1086,2324766,1,goal,none,4.9068,7.4052
Agent,1087,2325754,1,goal,none,4.8024,11.9322
Agent,1088,2326241,1,goal,none,4.9026,8.4521
Agent,1089,2327295,1,goal,none,4.7892,11.7088
Agent,1090,2327601,1,goal,none,4.9388,11.8591
Agent,1091,2328872,1,goal,none,4.7458,11.7884
Agent,1092,2328908,1,goal,none,4.9928,6.9662
Agent,1093,2329447,1,goal,none,4.8922,9.5234
Agent,1094,2329843,1,goal,none,4.9208,7.5802
Agent,1095,2330306,1,goal,none,4.9074,7.8251
Agent,1096,2330413,1,goal,none,4.9786,2.6157
Agent,1097,2330605,1,goal,none,4.9616,12.1273
Agent,1098,2335605,0,timeout,timeout,-0.9999,25.6386
Agent,1099,2336057,1,goal,none,4.9096,8.9011
Agent,1100,2336377,1,goal,none,4.9360,10.9705
Agent,1101,2341377,0,timeout,timeout,-0.9999,25.6713
Agent,1102,2341532,1,goal,none,4.9690,3.4833
Agent,1103,2342227,1,goal,none,4.8610,6.6804
Agent,1104,2342278,1,goal,none,4.9898,4.1972
Agent,1105,2344130,1,goal,none,4.6296,12.3920
Agent,1106,2344206,1,goal,none,4.9848,7.6162
Agent,1107,2344408,1,goal,none,4.9596,6.5538
Agent,1108,2349408,0,timeout,timeout,-0.9999,25.6707
Agent,1109,2350150,1,goal,none,4.8516,10.0951
Agent,1110,2355150,0,timeout,timeout,-0.9999,25.6724
Agent,1111,2357209,1,goal,none,4.5882,10.0059
Agent,1112,2357382,1,goal,none,4.9654,10.0836
Agent,1113,2357516,1,goal,none,4.9732,5.7675
Agent,1114,2357717,1,goal,none,4.9598,8.9474
Agent,1115,2358273,1,goal,none,4.8888,10.4997
Agent,1116,2358572,1,goal,none,4.9402,10.6237
Agent,1117,2358634,1,goal,none,4.9876,6.9787
Agent,1118,2358722,1,goal,none,4.9824,10.1503
Agent,1119,2363722,0,timeout,timeout,-0.9999,25.6697
Agent,1120,2363951,1,goal,none,4.9542,5.0528
Agent,1121,2364167,1,goal,none,4.9568,11.0438
Agent,1122,2364336,1,goal,none,4.9662,2.9644
Agent,1123,2364535,1,goal,none,4.9602,5.9978
Agent,1124,2369535,0,timeout,timeout,-0.9999,25.6725
Agent,1125,2369666,1,goal,none,4.9738,5.9199
Agent,1126,2370056,1,goal,none,4.9220,12.3954
Agent,1127,2370485,1,goal,none,4.9142,10.3903
Agent,1128,2370842,1,goal,none,4.9286,6.9615
Agent,1129,2370984,1,goal,none,4.9716,4.0700
Agent,1130,2371623,1,goal,none,4.8722,10.4140
Agent,1131,2371792,1,goal,none,4.9662,5.3567
Agent,1132,2371835,1,goal,none,4.9914,6.4888
Agent,1133,2371975,1,goal,none,4.9720,5.0221
Agent,1134,2372087,1,goal,none,4.9776,5.1394
Agent,1135,2374219,1,goal,none,4.5736,10.4784
Agent,1136,2374395,1,goal,none,4.9648,4.4774
Agent,1137,2374786,1,goal,none,4.9218,11.8120
Agent,1138,2375532,1,goal,none,4.8508,11.9099
Agent,1139,2375675,1,goal,none,4.9714,6.2415
Agent,1140,2375722,1,goal,none,4.9906,2.5491
Agent,1141,2376003,1,goal,none,4.9438,11.1397
Agent,1142,2376088,1,goal,none,4.9830,11.1372
Agent,1143,2381088,0,timeout,timeout,-0.9999,25.6660
Agent,1144,2382068,1,goal,none,4.8040,8.0816
Agent,1145,2385768,1,goal,none,4.2600,11.3732
Agent,1146,2385945,1,goal,none,4.9646,6.9456
Agent,1147,2386776,1,goal,none,4.8338,7.8838
Agent,1148,2386835,1,goal,none,4.9882,3.3124
Agent,1149,2386879,1,goal,none,4.9912,2.4797
Agent,1150,2391879,0,timeout,timeout,-0.9999,24.9372
Agent,1151,2392091,1,goal,none,4.9576,10.9710
Agent,1152,2392993,1,goal,none,4.8196,5.0824
Agent,1153,2393222,1,goal,none,4.9542,10.4289
Agent,1154,2393414,1,goal,none,4.9616,6.4404
Agent,1155,2398414,0,timeout,timeout,-0.9999,25.6697
Agent,1156,2403414,0,timeout,timeout,-0.9999,25.0706
Agent,1157,2403854,1,goal,none,4.9120,11.8043
Agent,1158,2404079,1,goal,none,4.9550,4.9474
Agent,1159,2404809,1,goal,none,4.8540,11.8133
Agent,1160,2404974,1,goal,none,4.9670,11.2812
Agent,1161,2405114,1,goal,none,4.9720,5.9198
Agent,1162,2405363,1,goal,none,4.9502,8.9518
Agent,1163,2405702,1,goal,none,4.9322,9.0620
Agent,1164,2406420,1,goal,none,4.8564,12.0040
Agent,1165,2411420,0,timeout,timeout,-0.9999,25.6704
Agent,1166,2411578,1,goal,none,4.9684,4.0064
Agent,1167,2412984,1,goal,none,4.7188,5.6071
Agent,1168,2417984,0,timeout,timeout,-0.9999,25.6725
Agent,1169,2418162,1,goal,none,4.9644,6.3125
Agent,1170,2418312,1,goal,none,4.9700,11.8174
Agent,1171,2418775,1,goal,none,4.9074,7.9049
Agent,1172,2418973,1,goal,none,4.9604,10.2171
Agent,1173,2419268,1,goal,none,4.9410,4.0585
Agent,1174,2419853,1,goal,none,4.8830,8.0910
Agent,1175,2420063,1,goal,none,4.9580,9.9776
Agent,1176,2421598,1,goal,none,4.6930,8.0896
Agent,1177,2421655,1,goal,none,4.9886,7.0892
Agent,1178,2421967,1,goal,none,4.9376,10.9928
Agent,1179,2422139,1,goal,none,4.9656,9.3003
Agent,1180,2422189,1,goal,none,4.9900,4.9423
Agent,1181,2422562,1,goal,none,4.9254,10.8536
Agent,1182,2422838,1,goal,none,4.9448,11.1980
Agent,1183,2423057,1,goal,none,4.9562,10.0529
Agent,1184,2423783,1,goal,none,4.8548,9.4784
Agent,1185,2424704,1,goal,none,4.8158,8.4600
Agent,1186,2425246,1,goal,none,4.8916,9.1422
Agent,1187,2427680,1,goal,none,4.5132,9.6561
Agent,1188,2428029,1,goal,none,4.9302,9.3696
Agent,1189,2428277,1,goal,none,4.9504,11.4907
Agent,1190,2428328,1,goal,none,4.9898,7.8991
Agent,1191,2428833,1,goal,none,4.8990,11.5076
Agent,1192,2429450,1,goal,none,4.8766,7.8445
Agent,1193,2429554,1,goal,none,4.9792,6.5008
Agent,1194,2429774,1,goal,none,4.9560,5.7562
