agent_id,episode_id,training_step,success,end_reason,episode_reward,episode_length,time_to_goal,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,final_goal_error,start_block_x,start_block_y,start_block_z,end_block_x,end_block_y,end_block_z,goal_x,goal_y,goal_z
Agent,281,1219700,0,timeout,-0.9999,5000,-1,7.9762,24.0240,-2.0120,24.0240,4.7825,1.0000,-5.4654,-12.1252,0.3750,-8.0677,10.5000,-0.0300,-0.0001
Agent,282,1224700,0,timeout,-0.9999,5000,-1,6.9580,23.6682,-2.4016,23.6682,-4.5802,1.0000,-5.3643,-9.5636,0.3750,11.1462,-0.0001,-0.0300,-10.5000
Agent,283,1229700,0,timeout,-0.9999,5000,-1,15.7805,22.6947,-0.4381,22.6947,4.0301,1.0000,6.0696,12.1250,0.3750,1.7299,-10.5000,-0.0300,0.0001
Agent,284,1234700,0,timeout,-0.9999,5000,-1,10.1587,20.9017,-1.0575,20.9017,1.3765,1.0000,-4.3475,-9.0518,0.3750,-7.3786,10.5000,-0.0300,-0.0001
Agent,285,1239700,0,timeout,-0.9999,5000,-1,10.3099,12.6609,-0.2280,12.6609,-2.1086,1.0000,-5.9005,-6.8802,0.3750,12.1257,-10.5000,-0.0300,0.0001
Agent,286,1244700,0,timeout,-0.9999,5000,-1,9.6722,25.4963,-1.6360,25.4963,-3.8632,1.0000,-1.6928,-11.7456,0.3750,12.1261,-0.0001,-0.0300,-10.5000
Agent,287,1245382,1,goal,4.8636,682,682,9.9570,2.9306,0.7057,2.9306,1.5468,1.0000,4.2333,7.9781,0.3750,1.4366,10.5000,-0.0300,-0.0001
Agent,288,1250382,0,timeout,-0.9999,5000,-1,12.6160,13.6122,-0.0790,13.6122,-1.5800,1.0000,3.4891,4.3279,0.3750,12.1256,10.5000,-0.0300,-0.0001
Agent,289,1251342,1,goal,4.8080,960,960,15.6004,6.6511,0.5737,6.6511,4.0348,1.0000,5.5723,-8.0005,0.3750,6.1504,-10.5000,-0.0300,0.0001
Agent,290,1256342,0,timeout,-0.9999,5000,-1,14.7978,14.9324,-0.0091,14.9324,3.8144,1.0000,3.7605,12.1236,0.3750,-1.7922,-0.0001,-0.0300,-10.5000
Agent,291,1261342,0,timeout,-0.9999,5000,-1,11.8930,20.7130,-0.7416,20.7130,0.9716,1.0000,2.9640,6.3619,0.3750,12.0226,-10.5000,-0.0300,0.0001
Agent,292,1261845,1,goal,4.8994,503,503,14.8253,11.0738,0.2530,11.0738,4.2829,1.0000,-0.4406,-7.9884,0.3750,-10.7775,-10.5000,-0.0300,0.0001
Agent,293,1266845,0,timeout,-0.9999,5000,-1,12.1361,12.9095,-0.0637,12.9095,-0.0491,1.0000,-5.9113,0.9634,0.3750,8.6915,10.5000,-0.0300,-0.0001
Agent,294,1271845,0,timeout,-0.9999,5000,-1,11.8794,22.9906,-0.9353,22.9906,0.0617,1.0000,5.3396,12.1206,0.3750,-4.0884,-10.5000,-0.0300,0.0001
Agent,295,1276845,0,timeout,-0.9999,5000,-1,7.0277,23.2613,-2.3099,23.2613,4.6700,1.0000,3.7865,-12.1262,0.3750,5.3833,10.5000,-0.0300,-0.0001
Agent,296,1277096,1,goal,4.9498,251,251,8.0866,2.7829,0.6559,2.7829,3.0421,1.0000,-3.0786,-1.2418,0.3750,-8.0426,-0.0001,-0.0300,-10.5000
Agent,297,1282096,0,timeout,-0.9999,5000,-1,10.7019,21.6003,-1.0184,21.6003,-0.0958,1.0000,-1.0943,-7.7273,0.3750,-11.5835,10.5000,-0.0300,-0.0001
Agent,298,1287096,0,timeout,-0.9999,5000,-1,13.9604,13.0336,0.0664,13.0336,-1.4067,1.0000,-3.3511,-12.1231,0.3750,5.7315,0.0001,-0.0300,10.5000
Agent,299,1292096,0,timeout,-0.9999,5000,-1,16.7767,10.8480,0.3534,10.8480,6.2368,1.0000,-0.5277,-6.5961,0.3750,-10.1129,-10.5000,-0.0300,0.0001
Agent,300,1297096,0,timeout,-0.9999,5000,-1,14.7384,24.6324,-0.6713,24.6324,-4.3161,1.0000,3.5546,9.7296,0.3750,12.1257,-0.0001,-0.0300,-10.5000
Agent,301,1297963,1,goal,4.8266,867,867,7.4370,2.9227,0.6070,2.9227,3.1695,1.0000,-0.7157,8.0238,0.3750,-1.4991,10.5000,-0.0300,-0.0001
Agent,302,1302963,0,timeout,-0.9999,5000,-1,14.9128,24.3303,-0.6315,24.3303,-0.4525,1.0000,-4.3702,-10.4163,0.3750,-11.4840,0.0001,-0.0300,10.5000
Agent,303,1304196,1,goal,4.7534,1233,1233,8.9673,3.8917,0.5660,3.8917,-2.3273,1.0000,-3.5436,-8.0815,0.3750,-3.0218,-10.5000,-0.0300,0.0001
Agent,304,1304484,1,goal,4.9424,288,288,12.8924,9.4980,0.2633,9.4980,-5.5337,1.0000,-1.0987,-9.1559,0.3750,8.0071,0.0001,-0.0300,10.5000
Agent,305,1309484,0,timeout,-0.9999,5000,-1,11.1514,22.9830,-1.0610,22.9830,2.5053,1.0000,0.3174,4.0202,0.3750,12.1251,-0.0001,-0.0300,-10.5000
Agent,306,1314484,0,timeout,-0.9999,5000,-1,12.5787,22.5998,-0.7967,22.5998,-1.0569,1.0000,1.9919,0.4085,0.3750,12.0925,-0.0001,-0.0300,-10.5000
Agent,307,1316983,1,goal,4.5002,2499,2499,15.0926,11.8239,0.2166,11.8239,1.8978,1.0000,-4.4373,-11.5471,0.3750,7.9899,0.0001,-0.0300,10.5000
Agent,308,1321983,0,timeout,-0.9999,5000,-1,9.2470,19.6185,-1.1216,19.6185,1.6580,1.0000,2.5029,-4.9178,0.3750,-12.1250,10.5000,-0.0300,-0.0001
Agent,309,1326983,0,timeout,-0.9999,5000,-1,10.5458,17.4929,-0.6588,17.4929,-4.8893,1.0000,1.2131,12.1251,0.3750,-2.1025,0.0001,-0.0300,10.5000
Agent,310,1331983,0,timeout,-0.9999,5000,-1,14.0953,22.7370,-0.6131,22.7370,-5.1487,1.0000,2.5809,12.1255,0.3750,8.7296,-0.0001,-0.0300,-10.5000
Agent,311,1336983,0,timeout,-0.9999,5000,-1,15.1950,23.2472,-0.5299,23.2472,-6.2460,1.0000,3.3137,5.3250,0.3750,12.1254,-0.0001,-0.0300,-10.5000
Agent,312,1341983,0,timeout,-0.9999,5000,-1,13.6123,15.3066,-0.1245,15.3066,-3.0709,1.0000,-0.2544,1.1673,0.3750,12.1254,10.5000,-0.0300,-0.0001
Agent,313,1346983,0,timeout,-0.9999,5000,-1,9.3118,24.7396,-1.6568,24.7396,-1.8976,1.0000,3.4130,11.8865,0.3750,10.5229,-10.5000,-0.0300,0.0001
Agent,314,1351983,0,timeout,-0.9999,5000,-1,9.2382,17.0201,-0.8424,17.0201,-1.3770,1.0000,1.0271,1.4376,0.3750,12.1250,-10.5000,-0.0300,0.0001
Agent,315,1356983,0,timeout,-0.9999,5000,-1,10.8019,22.6785,-1.0995,22.6785,0.2963,1.0000,-3.3919,-8.6609,0.3750,-12.1249,10.5000,-0.0300,-0.0001
Agent,316,1357842,1,goal,4.8282,859,859,7.5785,4.8072,0.3657,4.8072,5.0160,1.0000,5.1281,8.1908,0.3750,4.1966,10.5000,-0.0300,-0.0001
Agent,317,1358319,1,goal,4.9046,477,477,14.5458,2.8480,0.8042,2.8480,-3.5655,1.0000,3.5608,7.9790,0.3750,1.2614,10.5000,-0.0300,-0.0001
Agent,318,1363319,0,timeout,-0.9999,5000,-1,12.1959,24.6772,-1.0234,24.6772,-1.1131,1.0000,-3.5800,-10.9883,0.3750,-12.1266,10.5000,-0.0300,-0.0001
Agent,319,1364644,1,goal,4.7350,1325,1325,12.2649,9.7439,0.2055,9.7439,6.2153,1.0000,0.0231,9.4095,0.3750,-8.0025,-0.0001,-0.0300,-10.5000
Agent,320,1369644,0,timeout,-0.9999,5000,-1,15.4069,22.6312,-0.4689,22.6312,-4.7125,1.0000,-2.2120,-12.1233,0.3750,-0.4375,10.5000,-0.0300,-0.0001
Agent,321,1374644,0,timeout,-0.9999,5000,-1,12.7362,11.6201,0.0876,11.6201,1.8236,1.0000,3.0464,-6.7639,0.3750,-10.9955,-10.5000,-0.0300,0.0001
Agent,322,1379644,0,timeout,-0.9999,5000,-1,13.1003,22.6487,-0.7289,22.6487,2.3327,1.0000,2.4245,12.1253,0.3750,-0.9475,-10.5000,-0.0300,0.0001
Agent,323,1384644,0,timeout,-0.9999,5000,-1,9.1179,25.4772,-1.7942,25.4772,-2.2073,1.0000,3.6480,12.1255,0.3750,11.7053,-10.5000,-0.0300,0.0001
Agent,324,1384802,1,goal,4.9684,158,158,13.7715,10.4939,0.2380,10.4939,0.6102,1.0000,-3.2193,-10.1849,0.3750,8.0052,0.0001,-0.0300,10.5000
Agent,325,1389802,0,timeout,-0.9999,5000,-1,12.1715,17.4836,-0.4364,17.4836,1.4713,1.0000,-1.9419,2.1865,0.3750,12.0236,-10.5000,-0.0300,0.0001
Agent,326,1390291,1,goal,4.9022,489,489,8.4424,10.1594,-0.2034,10.1594,-3.0085,1.0000,-2.6793,-9.8327,0.3748,-7.9758,-0.0001,-0.0300,-10.5000
Agent,327,1395291,0,timeout,-0.9999,5000,-1,9.0692,24.1330,-1.6610,24.1330,1.5079,1.0000,0.5765,-11.7312,0.3750,9.3814,10.5000,-0.0300,-0.0001
Agent,328,1400291,0,timeout,-0.9999,5000,-1,15.9112,25.3548,-0.5935,25.3548,5.3741,1.0000,0.3443,11.7634,0.3750,-12.1259,-10.5000,-0.0300,0.0001
Agent,329,1404944,1,goal,4.0694,4653,4653,15.7685,4.2292,0.7318,4.2292,2.4696,1.0000,5.0398,-3.3760,0.3750,-7.9849,-0.0001,-0.0300,-10.5000
Agent,330,1405647,1,goal,4.8594,703,703,15.3970,2.5852,0.8321,2.5852,5.4446,1.0000,-3.8654,-0.5876,0.3750,8.0152,0.0001,-0.0300,10.5000
Agent,331,1406952,1,goal,4.7390,1305,1305,10.5918,5.3260,0.4972,5.3260,-2.8755,1.0000,0.3582,-4.6796,0.3750,7.9894,0.0001,-0.0300,10.5000
Agent,332,1408082,1,goal,4.7740,1130,1130,17.4052,5.5289,0.6823,5.5289,-5.0915,1.0000,-6.1119,-4.9014,0.3750,7.9741,0.0001,-0.0300,10.5000
Agent,333,1413082,0,timeout,-0.9999,5000,-1,8.0626,21.1457,-1.6227,21.1457,-1.5966,1.0000,-2.6645,-12.1244,0.3750,6.8200,-0.0001,-0.0300,-10.5000
Agent,334,1418082,0,timeout,-0.9999,5000,-1,14.6351,23.5280,-0.6076,23.5280,4.0850,1.0000,-0.6352,9.6580,0.3750,-12.1266,-10.5000,-0.0300,0.0001
Agent,335,1418171,1,goal,4.9822,89,89,9.0895,3.0038,0.6695,3.0038,1.7285,1.0000,2.1491,7.9896,0.3750,1.5988,10.5000,-0.0300,-0.0001
Agent,336,1423171,0,timeout,-0.9999,5000,-1,15.1582,21.2642,-0.4028,21.2642,-4.9969,1.0000,3.7738,12.1259,0.3750,6.9632,-0.0001,-0.0300,-10.5000
Agent,337,1428171,0,timeout,-0.9999,5000,-1,17.2851,20.9582,-0.2125,20.9582,5.0190,1.0000,6.0082,12.1255,0.3750,6.5896,-0.0001,-0.0300,-10.5000
Agent,338,1433171,0,timeout,-0.9999,5000,-1,9.1573,13.9647,-0.5250,13.9647,-4.5839,1.0000,-2.6397,-12.1249,0.3750,-3.5835,-0.0001,-0.0300,-10.5000
Agent,339,1434870,1,goal,4.6602,1699,1699,12.1060,2.6116,0.7843,2.6116,4.6462,1.0000,0.6313,0.6073,0.3750,-7.9925,-0.0001,-0.0300,-10.5000
Agent,340,1439870,0,timeout,-0.9999,5000,-1,10.4521,23.5058,-1.2489,23.5058,3.6035,1.0000,-0.7429,-6.3696,0.3750,12.1227,-0.0001,-0.0300,-10.5000
Agent,341,1444870,0,timeout,-0.9999,5000,-1,16.5567,22.9632,-0.3869,22.9632,3.0251,1.0000,-5.7454,-12.1258,0.3750,-8.9963,0.0001,-0.0300,10.5000
Agent,342,1449870,0,timeout,-0.9999,5000,-1,7.4505,20.8677,-1.8008,20.8677,2.4433,1.0000,-3.5373,-12.1255,0.3750,6.4785,-0.0001,-0.0300,-10.5000
Agent,343,1454870,0,timeout,-0.9999,5000,-1,12.7085,14.8698,-0.1701,14.8698,2.8465,1.0000,-1.8427,-12.1247,0.3750,1.9015,0.0001,-0.0300,10.5000
Agent,344,1456839,1,goal,4.6062,1969,1969,13.3154,4.9157,0.6308,4.9157,-5.2020,1.0000,-1.7138,4.2277,0.3750,8.0245,0.0001,-0.0300,10.5000
Agent,345,1461839,0,timeout,-0.9999,5000,-1,7.3679,22.8710,-2.1041,22.8710,0.0141,1.0000,-3.2045,-3.3340,0.3750,12.1231,-0.0001,-0.0300,-10.5000
Agent,346,1462039,1,goal,4.9600,200,200,13.2600,7.7461,0.4158,7.7461,5.1994,1.0000,1.6545,7.3527,0.3750,-8.0970,-0.0001,-0.0300,-10.5000
Agent,347,1467039,0,timeout,-0.9999,5000,-1,14.0591,24.2694,-0.7262,24.2694,2.3140,1.0000,-3.3291,8.7698,0.3750,-12.1259,0.0001,-0.0300,10.5000
Agent,348,1472039,0,timeout,-0.9999,5000,-1,5.6471,21.1824,-2.7510,21.1824,-2.3302,1.0000,5.4603,12.1251,0.3750,-6.8643,0.0001,-0.0300,10.5000
Agent,349,1477039,0,timeout,-0.9999,5000,-1,14.2380,23.9365,-0.6812,23.9365,2.8704,1.0000,4.7847,12.1252,0.3750,7.8035,-10.5000,-0.0300,0.0001
Agent,350,1482039,0,timeout,-0.9999,5000,-1,9.6499,22.8765,-1.3706,22.8765,-1.0865,1.0000,1.8566,12.1255,0.3750,3.3551,-10.5000,-0.0300,0.0001
Agent,351,1482425,1,goal,4.9228,386,386,12.5594,5.9950,0.5227,5.9950,4.7515,1.0000,1.0802,5.4268,0.3750,-7.9852,-0.0001,-0.0300,-10.5000
Agent,352,1487425,0,timeout,-0.9999,5000,-1,13.7308,22.8898,-0.6670,22.8898,-2.8511,1.0000,-3.0369,-12.1251,0.3750,-3.4479,10.5000,-0.0300,-0.0001
Agent,353,1492425,0,timeout,-0.9999,5000,-1,14.9217,13.1439,0.1191,13.1439,-0.7938,1.0000,4.3649,11.6322,0.3750,-4.3938,-0.0001,-0.0300,-10.5000
Agent,354,1497015,1,goal,4.0820,4590,4590,13.9821,11.2340,0.1965,11.2340,1.8651,1.0000,-3.3188,-10.9604,0.3750,8.0701,0.0001,-0.0300,10.5000
Agent,355,1502015,0,timeout,-0.9999,5000,-1,15.7206,16.9332,-0.0771,16.9332,4.2053,1.0000,-5.4614,1.3816,0.3750,-12.0580,-10.5000,-0.0300,0.0001
Agent,356,1507015,0,timeout,-0.9999,5000,-1,10.8677,21.7172,-0.9983,21.7172,6.1536,1.0000,1.6017,12.0896,0.3750,-7.5366,0.0001,-0.0300,10.5000
Agent,357,1508355,1,goal,4.7320,1340,1340,17.0857,5.9107,0.6541,5.9107,5.7311,1.0000,-5.2355,-7.9862,0.3750,-5.3341,-10.5000,-0.0300,0.0001
Agent,358,1510489,1,goal,4.5732,2134,2134,12.3887,2.5613,0.7933,2.5613,1.2215,1.0000,-3.8764,-8.0164,0.3750,-0.4771,-10.5000,-0.0300,0.0001
Agent,359,1515489,0,timeout,-0.9999,5000,-1,9.8010,24.3863,-1.4882,24.3863,-2.4997,1.0000,5.5673,11.1860,0.3750,11.1467,-10.5000,-0.0300,0.0001
Agent,360,1516431,1,goal,4.8116,942,942,14.4581,2.5611,0.8229,2.5611,3.9093,1.0000,-0.5897,-7.9832,0.3750,0.2467,-10.5000,-0.0300,0.0001
Agent,361,1521431,0,timeout,-0.9999,5000,-1,10.0133,25.0748,-1.5041,25.0748,1.0426,1.0000,-3.1248,-12.1045,0.3750,-10.8453,10.5000,-0.0300,-0.0001
Agent,362,1521835,1,goal,4.9192,404,404,8.1549,11.5700,-0.4188,11.5700,-6.2141,1.0000,-5.3205,-11.2912,0.3750,-8.0073,-0.0001,-0.0300,-10.5000
Agent,363,1526835,0,timeout,-0.9999,5000,-1,11.1927,12.4079,-0.1086,12.4079,-0.3815,1.0000,2.4099,7.9017,0.3750,-12.1262,10.5000,-0.0300,-0.0001
Agent,364,1526944,1,goal,4.9782,109,109,16.5315,8.3657,0.4940,8.3657,5.4171,1.0000,4.3448,-7.9874,0.3750,-7.9690,-10.5000,-0.0300,0.0001
Agent,365,1531944,0,timeout,-0.9999,5000,-1,9.6353,22.4004,-1.3248,22.4004,-3.0524,1.0000,-6.0258,8.3308,0.3750,12.1252,-10.5000,-0.0300,0.0001
Agent,366,1536944,0,timeout,-0.9999,5000,-1,14.9489,18.7611,-0.2550,18.7611,-5.3813,1.0000,3.4087,-8.4270,0.3750,6.2571,-0.0001,-0.0300,-10.5000
Agent,367,1541944,0,timeout,-0.9999,5000,-1,9.0365,22.7399,-1.5165,22.7399,4.8651,1.0000,-2.9551,-2.2465,0.3750,12.1251,-0.0001,-0.0300,-10.5000
Agent,368,1546944,0,timeout,-0.9999,5000,-1,11.7062,23.0851,-0.9720,23.0851,-2.7966,1.0000,-0.8204,4.5643,0.3750,-12.1258,0.0001,-0.0300,10.5000
Agent,369,1549898,1,goal,4.4092,2954,2954,15.8595,9.5383,0.3986,9.5383,-2.2893,1.0000,5.1595,9.2041,0.3750,-8.0307,-0.0002,-0.0300,-10.5000
Agent,370,1550712,1,goal,4.8372,814,814,9.9243,2.5542,0.7426,2.5542,2.7214,1.0000,1.0118,-0.4089,0.3750,8.0116,0.0002,-0.0300,10.5000
Agent,371,1551040,1,goal,4.9344,328,328,16.0157,2.8217,0.8238,2.8217,5.2975,1.0000,-2.4247,-8.1777,0.3750,-1.5505,-10.5000,-0.0300,0.0002
Agent,372,1554977,1,goal,4.2126,3937,3937,13.8529,3.4820,0.7486,3.4820,3.2787,1.0000,-0.9946,-7.9793,0.3746,-2.3677,-10.5000,-0.0300,0.0002
Agent,373,1556299,1,goal,4.7356,1322,1322,9.2506,4.5364,0.5096,4.5364,-2.4695,1.0000,-4.4747,-8.2172,0.3750,-3.8990,-10.5000,-0.0300,0.0002
Agent,374,1557963,1,goal,4.6672,1664,1664,5.7407,2.6162,0.5443,2.6162,-2.5534,1.0000,-5.4626,0.5833,0.3742,-7.9819,-0.0002,-0.0300,-10.5000
Agent,375,1558763,1,goal,4.8400,800,800,12.6394,5.8006,0.5411,5.8006,-1.5299,1.0000,3.7382,7.9956,0.3750,5.2163,10.5000,-0.0300,-0.0002
Agent,376,1558813,1,goal,4.9900,50,50,6.8491,7.0578,-0.0305,7.0578,-4.6750,1.0000,3.4524,-7.9849,0.3750,6.5822,-10.5000,-0.0300,0.0002
Agent,377,1558896,1,goal,4.9834,83,83,5.2020,3.4047,0.3455,3.4047,1.2075,1.0000,5.5460,2.2642,0.3750,7.9896,0.0002,-0.0300,10.5000
Agent,378,1563896,0,timeout,-0.9999,5000,-1,10.1696,24.6554,-1.4244,24.6554,-2.2869,1.0000,-0.6446,12.1260,0.3750,10.9635,-0.0002,-0.0300,-10.5000
Agent,379,1568896,0,timeout,-0.9999,5000,-1,7.0263,17.4857,-1.4886,17.4857,-3.6680,1.0000,-1.2771,2.0923,0.3750,12.1253,-10.5000,-0.0300,0.0002
Agent,380,1570330,1,goal,4.7132,1434,1434,14.0828,11.7315,0.1670,11.7315,-2.7681,1.0000,4.6067,8.0034,0.3750,11.4554,10.5000,-0.0300,-0.0002
Agent,381,1575330,0,timeout,-0.9999,5000,-1,6.8253,21.2573,-2.1145,21.2573,-0.2462,1.0000,-3.7574,-12.1244,0.3750,6.9560,-0.0002,-0.0300,-10.5000
Agent,382,1580330,0,timeout,-0.9999,5000,-1,12.8783,24.0505,-0.8675,24.0505,2.1549,1.0000,2.1552,10.2655,0.3750,-12.1265,-10.5000,-0.0300,0.0002
Agent,383,1585330,0,timeout,-0.9999,5000,-1,9.4736,24.9797,-1.6368,24.9797,-2.4909,1.0000,4.9543,12.1261,0.3750,10.5776,-10.5000,-0.0300,0.0002
Agent,384,1590330,0,timeout,-0.9999,5000,-1,12.7140,25.6732,-1.0193,25.6732,-1.7898,1.0000,-3.0897,-12.1262,0.3750,-12.1248,10.5000,-0.0300,-0.0002
Agent,385,1593514,1,goal,4.3632,3184,3184,9.4641,9.2282,0.0249,9.2282,2.0948,1.0000,-1.3284,8.8884,0.3750,-8.0529,-0.0002,-0.0300,-10.5000
Agent,386,1598514,0,timeout,-0.9999,5000,-1,13.4590,20.2384,-0.5037,20.2384,-1.5219,1.0000,-2.8329,-11.8356,0.3750,-5.9118,0.0002,-0.0300,10.5000
Agent,387,1598906,1,goal,4.9216,392,392,10.2095,3.4656,0.6606,3.4656,1.3886,1.0000,4.4894,8.0163,0.3750,2.3826,10.5000,-0.0300,-0.0002
Agent,388,1600936,1,goal,4.5940,2030,2030,12.5563,10.0050,0.2032,10.0050,-1.8439,1.0000,2.0562,8.0010,0.3750,9.6792,10.5000,-0.0300,-0.0002
Agent,389,1603239,1,goal,4.5394,2303,2303,12.2680,7.8689,0.3586,7.8689,-1.4514,1.0000,2.5699,7.9977,0.3750,7.4493,10.5000,-0.0300,-0.0002
Agent,390,1608239,0,timeout,-0.9999,5000,-1,13.1924,604.8052,-44.8451,604.8052,-1.8624,1.0000,2.5196,60.0631,-601.8342,-14.1581,-0.0002,-0.0300,-10.5000
Agent,391,1613239,0,timeout,-0.9999,5000,-1,15.9272,24.4601,-0.5357,24.4601,1.8316,1.0000,-5.2880,-12.1267,0.3750,-10.7384,0.0002,-0.0300,10.5000
Agent,392,1614608,1,goal,4.7262,1369,1369,6.8774,3.7388,0.4564,3.7388,-2.7274,1.0000,4.2711,-2.7273,0.3750,7.9750,0.0002,-0.0300,10.5000
Agent,393,1614808,1,goal,4.9600,200,200,11.0415,6.4593,0.4150,6.4593,-1.2775,1.0000,-5.9832,-8.2193,0.3750,-6.0296,-10.5000,-0.0300,0.0002
Agent,394,1619808,0,timeout,-0.9999,5000,-1,11.9768,25.6366,-1.1405,25.6366,0.2077,1.0000,-6.0377,-12.1256,0.3750,-12.0482,10.5000,-0.0300,-0.0002
Agent,395,1624808,0,timeout,-0.9999,5000,-1,14.0633,25.5716,-0.8183,25.5716,3.1440,1.0000,-3.2492,12.0104,0.3750,-12.1252,-10.5000,-0.0300,0.0002
Agent,396,1625428,1,goal,4.8760,620,620,7.3286,2.7325,0.6271,2.7325,4.8773,1.0000,-5.1281,0.9676,0.3743,-7.9769,-0.0002,-0.0300,-10.5000
Agent,397,1630428,0,timeout,-0.9999,5000,-1,16.4433,25.3516,-0.5418,25.3516,5.5827,1.0000,-3.2657,12.1261,0.3750,-11.4277,-10.5000,-0.0300,0.0002
Agent,398,1635428,0,timeout,-0.9999,5000,-1,6.1908,24.6093,-2.9752,24.6093,0.6972,1.0000,4.4355,-12.1267,0.3750,-10.9101,0.0002,-0.0300,10.5000
Agent,399,1640428,0,timeout,-0.9999,5000,-1,15.4070,13.0516,0.1529,13.0516,-4.1923,1.0000,4.5223,5.6909,0.3750,12.1263,10.5000,-0.0300,-0.0002
Agent,400,1645428,0,timeout,-0.9999,5000,-1,12.5109,21.0503,-0.6826,21.0503,6.0220,1.0000,-0.4179,12.1264,0.3750,-6.7019,0.0002,-0.0300,10.5000
Agent,401,1645514,1,goal,4.9828,86,86,8.9612,3.3143,0.6301,3.3143,-2.3338,1.0000,-3.5432,-8.0040,0.3750,2.1427,-10.5000,-0.0300,0.0002
Agent,402,1650514,0,timeout,-0.9999,5000,-1,12.7334,25.2774,-0.9851,25.2774,4.6004,1.0000,-1.3286,12.1258,0.3750,-11.6755,0.0002,-0.0300,10.5000
Agent,403,1655514,0,timeout,-0.9999,5000,-1,9.4206,15.7985,-0.6770,15.7985,3.1475,1.0000,-5.7991,0.3799,0.3750,-12.1250,10.5000,-0.0300,-0.0002
Agent,404,1658515,1,goal,4.3998,3001,3001,7.2401,11.3705,-0.5705,11.3705,-3.7121,1.0000,-2.2981,-8.0098,0.3750,-11.0869,-10.5000,-0.0300,0.0002
Agent,405,1659398,1,goal,4.8234,883,883,14.4829,8.1284,0.4388,8.1284,-2.6450,1.0000,5.9916,7.9991,0.3733,7.7234,10.5000,-0.0300,-0.0002
Agent,406,1661189,1,goal,4.6418,1791,1791,16.7560,2.3160,0.8618,2.3160,-5.9586,1.0000,-2.9696,8.2330,0.3750,0.2452,10.5000,-0.0300,-0.0002
Agent,407,1666189,0,timeout,-0.9999,5000,-1,9.8640,25.6521,-1.6006,25.6521,-0.6019,1.0000,0.7084,12.0818,0.3750,-12.1252,0.0002,-0.0300,10.5000
Agent,408,1671189,0,timeout,-0.9999,5000,-1,10.9154,22.9068,-1.0986,22.9068,0.6387,1.0000,-4.5650,-12.1001,0.3750,3.7135,10.5000,-0.0300,-0.0002
Agent,409,1672883,1,goal,4.6612,1694,1694,12.3197,3.5385,0.7128,3.5385,-1.7906,1.0000,-1.6452,2.4554,0.3750,7.9843,0.0002,-0.0300,10.5000
Agent,410,1677883,0,timeout,-0.9999,5000,-1,14.5665,19.4859,-0.3377,19.4859,2.8282,1.0000,-5.7862,4.7488,0.3750,12.1249,-10.5000,-0.0300,0.0002
Agent,411,1682883,0,timeout,-0.9999,5000,-1,5.5856,18.1173,-2.2436,18.1173,0.2830,1.0000,5.0174,-11.8074,0.3750,-3.2352,0.0002,-0.0300,10.5000
Agent,412,1683024,1,goal,4.9718,141,141,5.9790,9.7230,-0.6262,9.7230,-0.9693,1.0000,-4.6907,-9.3882,0.3750,-8.0027,-0.0002,-0.0300,-10.5000
Agent,413,1688024,0,timeout,-0.9999,5000,-1,14.3097,19.5230,-0.3643,19.5230,3.6228,1.0000,2.0622,4.7951,0.3750,-12.1259,-10.5000,-0.0300,0.0002
Agent,414,1688070,1,goal,4.9908,46,46,9.3082,4.7938,0.4850,4.7938,-4.1858,1.0000,2.2502,-4.1424,0.3750,8.1219,0.0002,-0.0300,10.5000
Agent,415,1693070,0,timeout,-0.9999,5000,-1,15.5460,17.8675,-0.1493,17.8675,5.0005,1.0000,0.5945,2.6169,0.3750,-12.1254,-10.5000,-0.0300,0.0002
Agent,416,1697037,1,goal,4.2066,3967,3967,16.4280,11.5356,0.2978,11.5356,4.7352,1.0000,-5.1970,-11.2496,0.3750,7.9801,0.0002,-0.0300,10.5000
Agent,417,1702037,0,timeout,-0.9999,5000,-1,11.1450,13.4254,-0.2046,13.4254,-0.8142,1.0000,-5.4159,-4.7523,0.3750,-12.1259,-10.5000,-0.0300,0.0002
Agent,418,1706531,1,goal,4.1012,4494,4494,14.0752,10.9431,0.2225,10.9431,3.5191,1.0000,0.7182,-8.0070,0.3750,-10.6475,-10.5000,-0.0300,0.0002
Agent,419,1708049,1,goal,4.6964,1518,1518,7.2120,5.8831,0.1843,5.8831,3.4441,1.0000,-1.0805,8.0007,0.3750,-5.3106,10.5000,-0.0300,-0.0002
Agent,420,1708590,1,goal,4.8918,541,541,16.1479,9.0860,0.4373,9.0860,2.4295,1.0000,5.4308,8.7228,0.3750,-7.9899,-0.0002,-0.0300,-10.5000
Agent,421,1713590,0,timeout,-0.9999,5000,-1,6.4919,18.2687,-1.8141,18.2687,1.2138,1.0000,-4.2064,-12.1251,0.3750,3.1589,-0.0002,-0.0300,-10.5000
Agent,422,1718590,0,timeout,-0.9999,5000,-1,10.4222,23.3694,-1.2423,23.3694,0.5077,1.0000,0.1413,11.9326,0.3750,-9.5894,0.0002,-0.0300,10.5000
Agent,423,1723590,0,timeout,-0.9999,5000,-1,9.8676,25.6724,-1.6017,25.6724,-1.0810,1.0000,-2.7549,12.1257,0.3750,12.1240,-10.5000,-0.0300,0.0002
