agent_id,episode_id,training_step,success,end_reason,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,progress_rate,final_goal_error
Agent,383,1524153,1,goal,12.6208,3.2788,0.7402,0.0003,3.2788
Agent,384,1529153,0,timeout,13.5602,14.2786,-0.0530,0.0000,14.2786
Agent,385,1530572,1,goal,8.3419,7.7246,0.0740,0.0001,7.7246
Agent,386,1531270,1,goal,16.3370,7.6862,0.5295,0.0008,7.6862
Agent,387,1531858,1,goal,12.5528,8.5546,0.3185,0.0005,8.5546
Agent,388,1532727,1,goal,14.3619,9.8778,0.3122,0.0004,9.8778
Agent,389,1532798,1,goal,10.0120,5.9097,0.4097,0.0058,5.9097
Agent,390,1533216,1,goal,10.0536,9.6940,0.0358,0.0001,9.6940
Agent,391,1536715,1,goal,12.0536,11.2973,0.0627,0.0000,11.2973
Agent,392,1536992,1,goal,10.6045,2.5286,0.7616,0.0027,2.5286
Agent,393,1538112,1,goal,6.6109,4.8957,0.2595,0.0002,4.8957
Agent,394,1538177,1,goal,9.4675,3.3925,0.6417,0.0099,3.3925
Agent,395,1539655,1,goal,12.3934,5.5402,0.5530,0.0004,5.5402
Agent,396,1539948,1,goal,12.3228,12.1014,0.0180,0.0001,12.1014
Agent,397,1540797,1,goal,15.7371,2.7391,0.8259,0.0010,2.7391
Agent,398,1541726,1,goal,10.1517,2.6009,0.7438,0.0008,2.6009
Agent,399,1542208,1,goal,9.5243,5.6551,0.4062,0.0008,5.6551
Agent,400,1542497,1,goal,7.6382,5.0574,0.3379,0.0012,5.0574
Agent,401,1547497,0,timeout,11.7084,25.6682,-1.1923,-0.0002,25.6682
Agent,402,1550539,1,goal,15.4881,9.0216,0.4175,0.0001,9.0216
Agent,403,1555341,1,goal,16.9971,11.2530,0.3379,0.0001,11.2530
Agent,404,1560341,0,timeout,17.0795,14.5006,0.1510,0.0000,14.5006
Agent,405,1560532,1,goal,9.6213,5.1611,0.4636,0.0024,5.1611
Agent,406,1561194,1,goal,14.7891,5.4571,0.6310,0.0010,5.4571
Agent,407,1562049,1,goal,15.3145,12.3882,0.1911,0.0002,12.3882
Agent,408,1567049,0,timeout,14.4603,25.6686,-0.7751,-0.0002,25.6686
Agent,409,1568386,1,goal,13.4605,9.0313,0.3290,0.0002,9.0313
Agent,410,1568996,1,goal,9.8991,6.1754,0.3762,0.0006,6.1754
Agent,411,1569046,1,goal,11.6152,3.1933,0.7251,0.0145,3.1933
Agent,412,1574046,0,timeout,13.8849,16.7786,-0.2084,0.0000,16.7786
Agent,413,1574842,1,goal,13.0993,9.5752,0.2690,0.0003,9.5752
Agent,414,1579842,0,timeout,13.9680,11.7929,0.1557,0.0000,11.7929
Agent,415,1579960,1,goal,9.9688,6.0007,0.3980,0.0034,6.0007
Agent,416,1584960,0,timeout,11.2575,25.6711,-1.2804,-0.0003,25.6711
Agent,417,1586685,1,goal,8.4098,2.8008,0.6670,0.0004,2.8008
Agent,418,1586841,1,goal,12.2416,11.9905,0.0205,0.0001,11.9905
Agent,419,1587185,1,goal,9.3178,7.5736,0.1872,0.0005,7.5736
Agent,420,1592185,0,timeout,11.0847,25.6705,-1.3159,-0.0003,25.6705
Agent,421,1592730,1,goal,10.8541,7.0538,0.3501,0.0006,7.0538
Agent,422,1592815,1,goal,5.6354,8.2097,-0.4568,-0.0054,8.2097
Agent,423,1597815,0,timeout,16.0082,25.6670,-0.6034,-0.0001,25.6670
Agent,424,1598543,1,goal,10.3338,3.6061,0.6510,0.0009,3.6061
Agent,425,1599546,1,goal,10.4680,8.7312,0.1659,0.0002,8.7312
Agent,426,1600269,1,goal,6.9877,11.7762,-0.6853,-0.0009,11.7762
Agent,427,1600780,1,goal,13.7360,11.4253,0.1682,0.0003,11.4253
Agent,428,1601258,1,goal,16.4676,12.1081,0.2647,0.0006,12.1081
Agent,429,1601470,1,goal,11.6657,7.4253,0.3635,0.0017,7.4253
Agent,430,1602079,1,goal,7.4003,2.5229,0.6591,0.0011,2.5229
Agent,431,1604798,1,goal,15.9711,7.8862,0.5062,0.0002,7.8862
Agent,432,1604986,1,goal,10.8109,4.8689,0.5496,0.0029,4.8689
Agent,433,1605099,1,goal,7.9219,3.7982,0.5206,0.0046,3.7982
Agent,434,1606410,1,goal,13.9377,6.0531,0.5657,0.0004,6.0531
Agent,435,1606903,1,goal,15.0553,8.2379,0.4528,0.0009,8.2379
Agent,436,1608795,1,goal,16.6910,9.7657,0.4149,0.0002,9.7657
Agent,437,1608840,1,goal,7.1265,3.9513,0.4455,0.0099,3.9513
Agent,438,1609144,1,goal,12.4378,4.4202,0.6446,0.0021,4.4202
Agent,439,1609208,1,goal,10.6442,7.5939,0.2866,0.0045,7.5939
Agent,440,1609529,1,goal,12.6736,9.4912,0.2511,0.0008,9.4912
Agent,441,1609881,1,goal,13.3477,11.1011,0.1683,0.0005,11.1011
Agent,442,1611620,1,goal,8.1213,2.6088,0.6788,0.0004,2.6088
Agent,443,1612088,1,goal,12.3370,6.4929,0.4737,0.0010,6.4929
Agent,444,1617088,0,timeout,10.4331,25.6714,-1.4606,-0.0003,25.6714
Agent,445,1622088,0,timeout,16.8788,22.0923,-0.3089,-0.0001,22.0923
Agent,446,1622572,1,goal,9.3516,10.9696,-0.1730,-0.0004,10.9696
Agent,447,1627572,0,timeout,15.7266,25.6720,-0.6324,-0.0001,25.6720
Agent,448,1627748,1,goal,6.5494,11.3608,-0.7346,-0.0042,11.3608
Agent,449,1628092,1,goal,8.9351,3.7491,0.5804,0.0017,3.7491
Agent,450,1633092,0,timeout,8.2679,25.6720,-2.1050,-0.0004,25.6720
Agent,451,1635146,1,goal,10.5692,5.9682,0.4353,0.0002,5.9682
Agent,452,1635378,1,goal,10.4668,11.1743,-0.0676,-0.0003,11.1743
Agent,453,1635873,1,goal,10.2279,6.5384,0.3607,0.0007,6.5384
Agent,454,1636137,1,goal,6.6688,7.6350,-0.1449,-0.0005,7.6350
Agent,455,1637030,1,goal,9.4775,9.6091,-0.0139,0.0000,9.6091
Agent,456,1637567,1,goal,10.6275,10.4795,0.0139,0.0000,10.4795
Agent,457,1637922,1,goal,7.1666,10.7757,-0.5036,-0.0014,10.7757
Agent,458,1637993,1,goal,9.8850,2.8086,0.7159,0.0101,2.8086
Agent,459,1638274,1,goal,5.8898,4.8903,0.1697,0.0006,4.8903
Agent,460,1639040,1,goal,14.0491,7.8095,0.4441,0.0006,7.8095
Agent,461,1640149,1,goal,10.7885,8.1885,0.2410,0.0002,8.1885
Agent,462,1640520,1,goal,10.5043,12.3863,-0.1792,-0.0005,12.3863
Agent,463,1641202,1,goal,5.7533,3.0384,0.4719,0.0007,3.0384
Agent,464,1641648,1,goal,12.0074,9.6232,0.1986,0.0004,9.6232
Agent,465,1646648,0,timeout,11.4141,25.6711,-1.2491,-0.0002,25.6711
Agent,466,1646820,1,goal,13.0537,3.7664,0.7115,0.0041,3.7664
Agent,467,1647122,1,goal,17.5160,11.8850,0.3215,0.0011,11.8850
Agent,468,1647377,1,goal,12.8101,4.3608,0.6596,0.0026,4.3608
Agent,469,1648138,1,goal,15.7222,10.2922,0.3454,0.0005,10.2922
Agent,470,1648283,1,goal,7.4315,5.8974,0.2064,0.0014,5.8974
Agent,471,1648837,1,goal,15.7814,6.1864,0.6080,0.0011,6.1864
Agent,472,1649492,1,goal,11.1776,6.8260,0.3893,0.0006,6.8260
Agent,473,1650713,1,goal,8.1271,2.5348,0.6881,0.0006,2.5348
Agent,474,1651369,1,goal,12.0358,7.4743,0.3790,0.0006,7.4743
Agent,475,1656369,0,timeout,11.8030,15.9880,-0.3546,-0.0001,15.9880
Agent,476,1656643,1,goal,6.0486,8.1439,-0.3464,-0.0013,8.1439
Agent,477,1656898,1,goal,12.9069,6.7500,0.4770,0.0019,6.7500
Agent,478,1661491,1,goal,10.1022,12.3709,-0.2246,0.0000,12.3709
Agent,479,1666491,0,timeout,12.9000,25.6690,-0.9898,-0.0002,25.6690
Agent,480,1667680,1,goal,14.0245,11.5577,0.1759,0.0001,11.5577
Agent,481,1667772,1,goal,7.8402,4.5258,0.4227,0.0046,4.5258
Agent,482,1669101,1,goal,13.9237,9.1949,0.3396,0.0003,9.1949
Agent,483,1669368,1,goal,8.2958,4.7518,0.4272,0.0016,4.7518
Agent,484,1669410,1,goal,6.2260,3.5961,0.4224,0.0101,3.5961
Agent,485,1669705,1,goal,9.8336,11.2723,-0.1463,-0.0005,11.2723
Agent,486,1669781,1,goal,11.2813,2.5725,0.7720,0.0102,2.5725
Agent,487,1672891,1,goal,12.9569,9.8396,0.2406,0.0001,9.8396
Agent,488,1673109,1,goal,11.1947,4.5235,0.5959,0.0027,4.5235
Agent,489,1678109,0,timeout,11.4971,12.8183,-0.1149,0.0000,12.8183
Agent,490,1678225,1,goal,8.9105,11.2657,-0.2643,-0.0023,11.2657
Agent,491,1678341,1,goal,13.4760,11.2865,0.1625,0.0014,11.2865
Agent,492,1680120,1,goal,5.9428,11.2175,-0.8876,-0.0005,11.2175
Agent,493,1681644,1,goal,10.9813,8.8929,0.1902,0.0001,8.8929
Agent,494,1681758,1,goal,13.2342,12.5306,0.0532,0.0005,12.5306
Agent,495,1682279,1,goal,11.2005,2.5369,0.7735,0.0015,2.5369
Agent,496,1682440,1,goal,8.5760,9.4096,-0.0972,-0.0006,9.4096
Agent,497,1683149,1,goal,12.6841,8.0146,0.3681,0.0005,8.0146
Agent,498,1683293,1,goal,16.0985,7.2796,0.5478,0.0038,7.2796
Agent,499,1683404,1,goal,8.2817,6.7968,0.1793,0.0016,6.7968
Agent,500,1683838,1,goal,11.2288,11.4350,-0.0184,0.0000,11.4350
Agent,501,1684038,1,goal,8.2686,3.6001,0.5646,0.0028,3.6001
Agent,502,1684517,1,goal,16.6543,4.7653,0.7139,0.0015,4.7653
Agent,503,1684949,1,goal,15.4676,11.7766,0.2386,0.0006,11.7766
Agent,504,1685979,1,goal,11.8589,10.0545,0.1522,0.0001,10.0545
Agent,505,1690979,0,timeout,10.1008,25.6709,-1.5415,-0.0003,25.6709
Agent,506,1691719,1,goal,15.6873,9.9019,0.3688,0.0005,9.9019
Agent,507,1692340,1,goal,11.6558,11.5493,0.0091,0.0000,11.5493
Agent,508,1692763,1,goal,7.9026,12.0666,-0.5269,-0.0012,12.0666
Agent,509,1693911,1,goal,7.9558,11.5379,-0.4503,-0.0004,11.5379
Agent,510,1698911,0,timeout,13.3313,25.6734,-0.9258,-0.0002,25.6734
Agent,511,1699554,1,goal,16.4753,8.0679,0.5103,0.0008,8.0679
Agent,512,1703474,1,goal,8.9024,9.4133,-0.0574,0.0000,9.4133
Agent,513,1703610,1,goal,9.4479,8.9088,0.0571,0.0004,8.9088
Agent,514,1704140,1,goal,10.3335,11.5023,-0.1131,-0.0002,11.5023
Agent,515,1704620,1,goal,8.3898,12.0898,-0.4410,-0.0009,12.0898
Agent,516,1704763,1,goal,8.0374,3.2118,0.6004,0.0042,3.2118
Agent,517,1705774,1,goal,16.3059,11.5819,0.2897,0.0003,11.5819
Agent,518,1706084,1,goal,9.1615,8.9217,0.0262,0.0001,8.9217
Agent,519,1706230,1,goal,14.6847,3.0025,0.7955,0.0054,3.0025
Agent,520,1706756,1,goal,8.4397,6.8749,0.1854,0.0004,6.8749
Agent,521,1706870,1,goal,5.9910,2.8445,0.5252,0.0046,2.8445
Agent,522,1707891,1,goal,9.7698,10.8990,-0.1156,-0.0001,10.8990
Agent,523,1708264,1,goal,7.0689,3.1359,0.5564,0.0015,3.1359
Agent,524,1713264,0,timeout,16.7854,25.2349,-0.5034,-0.0001,25.2349
Agent,525,1713626,1,goal,10.0610,6.1734,0.3864,0.0011,6.1734
Agent,526,1714089,1,goal,9.4249,10.5101,-0.1151,-0.0002,10.5101
Agent,527,1719089,0,timeout,14.5847,25.6594,-0.7593,-0.0002,25.6594
Agent,528,1719558,1,goal,9.8523,11.5653,-0.1739,-0.0004,11.5653
Agent,529,1724558,0,timeout,13.6458,25.6723,-0.8813,-0.0002,25.6723
Agent,530,1724718,1,goal,9.8504,12.3697,-0.2558,-0.0016,12.3697
Agent,531,1724856,1,goal,10.1792,5.5058,0.4591,0.0033,5.5058
Agent,532,1726019,1,goal,5.0524,3.6972,0.2682,0.0002,3.6972
Agent,533,1726788,1,goal,12.1887,11.4287,0.0623,0.0001,11.4287
Agent,534,1726913,1,goal,9.8406,3.0400,0.6911,0.0055,3.0400
Agent,535,1726997,1,goal,7.0827,5.5328,0.2188,0.0026,5.5328
Agent,536,1727049,1,goal,9.2614,7.1219,0.2310,0.0044,7.1219
Agent,537,1727095,1,goal,9.6064,5.3514,0.4429,0.0096,5.3514
Agent,538,1727299,1,goal,5.4874,8.9793,-0.6364,-0.0031,8.9793
Agent,539,1732299,0,timeout,6.9949,25.6701,-2.6698,-0.0005,25.6701
Agent,540,1737299,0,timeout,16.9496,25.6724,-0.5146,-0.0001,25.6724
Agent,541,1742299,0,timeout,12.7238,23.5746,-0.8528,-0.0002,23.5746
Agent,542,1742429,1,goal,10.5099,9.7801,0.0694,0.0005,9.7801
Agent,543,1743021,1,goal,6.6098,5.0811,0.2313,0.0004,5.0811
Agent,544,1748021,0,timeout,14.3727,22.9054,-0.5937,-0.0001,22.9054
Agent,545,1748348,1,goal,7.2354,6.7024,0.0737,0.0002,6.7024
Agent,546,1748549,1,goal,12.6850,10.6110,0.1635,0.0008,10.6110
Agent,547,1750874,1,goal,12.8282,10.6853,0.1670,0.0001,10.6853
Agent,548,1751619,1,goal,12.3159,9.4363,0.2338,0.0003,9.4363
Agent,549,1751878,1,goal,8.4786,6.3445,0.2517,0.0010,6.3445
Agent,550,1752833,1,goal,9.7338,10.7609,-0.1055,-0.0001,10.7609
Agent,551,1757833,0,timeout,15.4365,25.6719,-0.6631,-0.0001,25.6719
Agent,552,1762833,0,timeout,15.8720,25.6702,-0.6173,-0.0001,25.6702
Agent,553,1762956,1,goal,8.9748,7.8245,0.1282,0.0010,7.8245
Agent,554,1763946,1,goal,13.5321,11.3429,0.1618,0.0002,11.3429
Agent,555,1764349,1,goal,9.8116,12.2722,-0.2508,-0.0006,12.2722
Agent,556,1765387,1,goal,10.1172,10.9629,-0.0836,-0.0001,10.9629
Agent,557,1766337,1,goal,14.0677,10.5600,0.2493,0.0003,10.5600
Agent,558,1767121,1,goal,13.7267,10.8186,0.2119,0.0003,10.8186
Agent,559,1767990,1,goal,12.0031,10.5884,0.1179,0.0001,10.5884
Agent,560,1768891,1,goal,13.9333,2.7717,0.8011,0.0009,2.7717
Agent,561,1769838,1,goal,6.9447,10.5199,-0.5148,-0.0005,10.5199
Agent,562,1770043,1,goal,15.7101,6.0605,0.6142,0.0030,6.0605
Agent,563,1770351,1,goal,6.9736,8.0481,-0.1541,-0.0005,8.0481
Agent,564,1770963,1,goal,15.5242,10.7703,0.3062,0.0005,10.7703
Agent,565,1771112,1,goal,7.7440,7.1379,0.0783,0.0005,7.1379
Agent,566,1771314,1,goal,12.4165,10.6243,0.1443,0.0007,10.6243
Agent,567,1776314,0,timeout,9.0860,25.6681,-1.8250,-0.0004,25.6681
Agent,568,1776470,1,goal,11.2663,3.9233,0.6518,0.0042,3.9233
Agent,569,1776667,1,goal,9.1093,5.1990,0.4293,0.0022,5.1990
Agent,570,1776773,1,goal,8.6209,11.9386,-0.3848,-0.0036,11.9386
Agent,571,1777003,1,goal,11.4818,2.9524,0.7429,0.0032,2.9524
Agent,572,1777736,1,goal,14.7772,11.1665,0.2443,0.0003,11.1665
Agent,573,1782736,0,timeout,13.9681,25.6695,-0.8377,-0.0002,25.6695
Agent,574,1782912,1,goal,8.6109,6.0328,0.2994,0.0017,6.0328
Agent,575,1782962,1,goal,6.6683,3.2086,0.5188,0.0104,3.2086
Agent,576,1783337,1,goal,11.7049,10.3721,0.1139,0.0003,10.3721
Agent,577,1783515,1,goal,6.2509,4.0479,0.3524,0.0020,4.0479
Agent,578,1783950,1,goal,11.7212,5.9075,0.4960,0.0011,5.9075
Agent,579,1784001,1,goal,9.8619,4.0547,0.5889,0.0115,4.0547
Agent,580,1784117,1,goal,11.4748,10.7412,0.0639,0.0006,10.7412
Agent,581,1785629,1,goal,11.3178,5.8771,0.4807,0.0003,5.8771
Agent,582,1788604,1,goal,13.0111,12.3881,0.0479,0.0000,12.3881
Agent,583,1788864,1,goal,9.5422,4.7147,0.5059,0.0019,4.7147
Agent,584,1790083,1,goal,9.8882,10.2821,-0.0398,0.0000,10.2821
Agent,585,1790495,1,goal,16.6814,6.6050,0.6040,0.0015,6.6050
Agent,586,1791976,1,goal,17.0186,9.9920,0.4129,0.0003,9.9920
Agent,587,1796976,0,timeout,14.6168,23.6555,-0.6184,-0.0001,23.6555
Agent,588,1797128,1,goal,11.0838,2.8580,0.7421,0.0049,2.8580
Agent,589,1797362,1,goal,7.2922,11.9826,-0.6432,-0.0027,11.9826
Agent,590,1797624,1,goal,8.1060,10.8916,-0.3436,-0.0013,10.8916
Agent,591,1802624,0,timeout,16.0400,25.6592,-0.5997,-0.0001,25.6592
Agent,592,1802938,1,goal,11.3755,11.8865,-0.0449,-0.0001,11.8865
Agent,593,1803824,1,goal,11.8301,9.8965,0.1634,0.0002,9.8965
Agent,594,1803872,1,goal,12.7782,2.7635,0.7837,0.0163,2.7635
Agent,595,1804187,1,goal,7.9781,8.8078,-0.1040,-0.0003,8.8078
Agent,596,1805031,1,goal,14.7559,9.5034,0.3560,0.0004,9.5034
Agent,597,1805407,1,goal,7.0653,4.1879,0.4073,0.0011,4.1879
Agent,598,1805920,1,goal,13.3477,12.3837,0.0722,0.0001,12.3837
Agent,599,1806023,1,goal,8.8566,4.8574,0.4515,0.0044,4.8574
Agent,600,1806103,1,goal,10.4334,4.3008,0.5878,0.0073,4.3008
Agent,601,1811103,0,timeout,16.2467,25.6635,-0.5796,-0.0001,25.6635
Agent,602,1811241,1,goal,7.8278,2.6771,0.6580,0.0048,2.6771
Agent,603,1811737,1,goal,15.4310,10.5604,0.3156,0.0006,10.5604
Agent,604,1812197,1,goal,15.6128,7.0749,0.5469,0.0012,7.0749
Agent,605,1812405,1,goal,8.4281,3.3079,0.6075,0.0029,3.3079
Agent,606,1813729,1,goal,17.5101,7.6212,0.5648,0.0004,7.6212
Agent,607,1814956,1,goal,14.1712,12.3912,0.1256,0.0001,12.3912
Agent,608,1816175,1,goal,10.8804,12.0971,-0.1118,-0.0001,12.0971
Agent,609,1817354,1,goal,15.6435,11.7130,0.2513,0.0002,11.7130
Agent,610,1817724,1,goal,11.9971,3.3391,0.7217,0.0020,3.3391
Agent,611,1818136,1,goal,12.9298,4.7578,0.6320,0.0015,4.7578
Agent,612,1818214,1,goal,6.5159,4.3180,0.3373,0.0043,4.3180
Agent,613,1818357,1,goal,11.4638,10.6347,0.0723,0.0005,10.6347
Agent,614,1823357,0,timeout,16.6199,25.6716,-0.5446,-0.0001,25.6716
Agent,615,1823519,1,goal,8.6944,3.6304,0.5824,0.0036,3.6304
Agent,616,1823635,1,goal,9.5059,11.8796,-0.2497,-0.0022,11.8796
Agent,617,1828635,0,timeout,8.7731,25.6672,-1.9257,-0.0004,25.6672
Agent,618,1829118,1,goal,12.3837,12.3920,-0.0007,0.0000,12.3920
Agent,619,1834118,0,timeout,15.7441,24.0990,-0.5307,-0.0001,24.0990
Agent,620,1834728,1,goal,15.0369,7.4428,0.5050,0.0008,7.4428
Agent,621,1834899,1,goal,7.2776,11.9944,-0.6481,-0.0038,11.9944
Agent,622,1835164,1,goal,12.1315,10.9461,0.0977,0.0004,10.9461
Agent,623,1835307,1,goal,10.7949,4.1090,0.6194,0.0043,4.1090
Agent,624,1838270,1,goal,11.7648,7.9475,0.3245,0.0001,7.9475
Agent,625,1838316,1,goal,10.1974,2.6017,0.7449,0.0162,2.6017
Agent,626,1839381,1,goal,11.0062,9.1144,0.1719,0.0002,9.1144
Agent,627,1839464,1,goal,7.3751,10.9395,-0.4833,-0.0058,10.9395
Agent,628,1844464,0,timeout,12.4282,25.6724,-1.0657,-0.0002,25.6724
Agent,629,1844688,1,goal,10.4916,2.7153,0.7412,0.0033,2.7153
Agent,630,1844767,1,goal,11.3801,4.6245,0.5936,0.0075,4.6245
Agent,631,1845430,1,goal,16.2979,9.0965,0.4419,0.0007,9.0965
Agent,632,1847586,1,goal,8.0314,10.7802,-0.3423,-0.0002,10.7802
Agent,633,1849942,1,goal,10.9445,12.4401,-0.1367,-0.0001,12.4401
Agent,634,1850930,1,goal,17.2755,10.6603,0.3829,0.0004,10.6603
Agent,635,1851555,1,goal,14.4095,10.8493,0.2471,0.0004,10.8493
Agent,636,1851771,1,goal,5.9982,9.0138,-0.5028,-0.0023,9.0138
Agent,637,1851951,1,goal,8.4295,6.0219,0.2856,0.0016,6.0219
Agent,638,1853593,1,goal,10.8395,12.3915,-0.1432,-0.0001,12.3915
Agent,639,1853865,1,goal,6.1640,2.5591,0.5848,0.0022,2.5591
Agent,640,1854845,1,goal,15.7481,10.7659,0.3164,0.0003,10.7659
Agent,641,1855665,1,goal,10.6598,10.5868,0.0068,0.0000,10.5868
Agent,642,1855754,1,goal,8.3504,2.7907,0.6658,0.0075,2.7907
Agent,643,1855964,1,goal,8.4771,4.0180,0.5260,0.0025,4.0180
Agent,644,1856353,1,goal,16.8544,11.2995,0.3296,0.0008,11.2995
Agent,645,1856400,1,goal,10.0371,3.3413,0.6671,0.0142,3.3413
Agent,646,1856904,1,goal,14.2033,11.0803,0.2199,0.0004,11.0803
Agent,647,1858611,1,goal,10.9786,4.5745,0.5833,0.0003,4.5745
Agent,648,1858746,1,goal,8.0240,2.5628,0.6806,0.0050,2.5628
Agent,649,1859333,1,goal,12.6194,11.3210,0.1029,0.0002,11.3210
Agent,650,1859573,1,goal,5.3078,11.7178,-1.2076,-0.0050,11.7178
Agent,651,1859752,1,goal,13.4962,6.2814,0.5346,0.0030,6.2814
Agent,652,1864752,0,timeout,14.1780,25.6618,-0.8100,-0.0002,25.6618
Agent,653,1864839,1,goal,10.7028,6.8970,0.3556,0.0041,6.8970
Agent,654,1865151,1,goal,14.1685,11.0071,0.2231,0.0007,11.0071
Agent,655,1870151,0,timeout,17.4391,25.2097,-0.4456,-0.0001,25.2097
Agent,656,1870216,1,goal,9.3931,3.1175,0.6681,0.0103,3.1175
Agent,657,1870339,1,goal,6.3525,2.8825,0.5462,0.0044,2.8825
Agent,658,1870474,1,goal,11.9775,4.7495,0.6035,0.0045,4.7495
Agent,659,1870916,1,goal,14.4116,7.2307,0.4983,0.0011,7.2307
Agent,660,1872243,1,goal,14.3095,8.9338,0.3757,0.0003,8.9338
Agent,661,1872379,1,goal,7.1155,11.7532,-0.6518,-0.0048,11.7532
Agent,662,1872550,1,goal,11.0998,11.3962,-0.0267,-0.0002,11.3962
Agent,663,1872797,1,goal,10.5019,6.1446,0.4149,0.0017,6.1446
Agent,664,1873138,1,goal,11.0893,12.0952,-0.0907,-0.0003,12.0952
Agent,665,1874313,1,goal,16.2654,7.0496,0.5666,0.0005,7.0496
Agent,666,1874612,1,goal,11.0163,12.3881,-0.1245,-0.0004,12.3881
Agent,667,1874718,1,goal,5.8228,7.1959,-0.2358,-0.0022,7.1959
Agent,668,1874794,1,goal,12.2263,2.7156,0.7779,0.0102,2.7156
Agent,669,1877318,1,goal,14.7848,10.1398,0.3142,0.0001,10.1398
Agent,670,1877388,1,goal,6.5683,2.7377,0.5832,0.0083,2.7377
Agent,671,1877683,1,goal,14.3591,9.4529,0.3417,0.0012,9.4529
Agent,672,1877754,1,goal,6.7939,4.2582,0.3732,0.0053,4.2582
Agent,673,1882754,0,timeout,15.4125,25.6715,-0.6656,-0.0001,25.6715
Agent,674,1882842,1,goal,7.0264,5.5652,0.2080,0.0024,5.5652
Agent,675,1885539,1,goal,12.3432,8.8725,0.2812,0.0001,8.8725
Agent,676,1885667,1,goal,9.1766,2.9047,0.6835,0.0053,2.9047
Agent,677,1885829,1,goal,12.8365,3.4244,0.7332,0.0045,3.4244
Agent,678,1886000,1,goal,10.9293,4.7297,0.5672,0.0033,4.7297
Agent,679,1886181,1,goal,9.6876,3.2043,0.6692,0.0037,3.2043
Agent,680,1886251,1,goal,8.0557,6.9737,0.1343,0.0019,6.9737
Agent,681,1886606,1,goal,8.9213,2.5521,0.7139,0.0020,2.5521
Agent,682,1891606,0,timeout,7.2156,25.6722,-2.5579,-0.0005,25.6722
Agent,683,1892588,1,goal,16.0125,4.6996,0.7065,0.0007,4.6996
Agent,684,1893050,1,goal,8.9980,11.6598,-0.2958,-0.0006,11.6598
Agent,685,1893656,1,goal,7.8906,11.9370,-0.5128,-0.0008,11.9370
Agent,686,1894439,1,goal,13.2711,10.4076,0.2158,0.0003,10.4076
Agent,687,1894514,1,goal,7.9853,12.0587,-0.5101,-0.0068,12.0587
Agent,688,1894844,1,goal,15.7940,11.7717,0.2547,0.0008,11.7717
Agent,689,1894898,1,goal,8.6472,6.1893,0.2842,0.0053,6.1893
Agent,690,1895240,1,goal,7.6264,3.3280,0.5636,0.0016,3.3280
Agent,691,1900240,0,timeout,11.0705,25.6676,-1.3186,-0.0003,25.6676
Agent,692,1905240,0,timeout,15.9925,25.6707,-0.6052,-0.0001,25.6707
Agent,693,1905987,1,goal,14.0563,11.6707,0.1697,0.0002,11.6707
Agent,694,1906045,1,goal,7.6107,6.8499,0.1000,0.0017,6.8499
Agent,695,1906150,1,goal,8.3557,6.0192,0.2796,0.0027,6.0192
Agent,696,1906404,1,goal,16.3564,11.0945,0.3217,0.0013,11.0945
Agent,697,1907736,1,goal,8.5768,10.9582,-0.2776,-0.0002,10.9582
Agent,698,1912736,0,timeout,16.8860,25.6695,-0.5202,-0.0001,25.6695
Agent,699,1913063,1,goal,14.0836,10.5330,0.2521,0.0008,10.5330
Agent,700,1913500,1,goal,16.3911,7.3213,0.5533,0.0013,7.3213
Agent,701,1913659,1,goal,11.1931,7.5844,0.3224,0.0020,7.5844
Agent,702,1915224,1,goal,9.7293,10.7226,-0.1021,-0.0001,10.7226
Agent,703,1915701,1,goal,16.2271,10.8079,0.3340,0.0007,10.8079
Agent,704,1916192,1,goal,15.8656,10.5469,0.3352,0.0007,10.5469
Agent,705,1919093,1,goal,6.8046,10.7980,-0.5869,-0.0002,10.7980
Agent,706,1922311,1,goal,15.7501,11.0472,0.2986,0.0001,11.0472
Agent,707,1922362,1,goal,7.7789,4.0781,0.4758,0.0093,4.0781
Agent,708,1927362,0,timeout,14.2251,25.6697,-0.8045,-0.0002,25.6697
Agent,709,1927762,1,goal,5.1690,2.8940,0.4401,0.0011,2.8940
Agent,710,1927885,1,goal,12.9009,6.5912,0.4891,0.0040,6.5912
Agent,711,1928119,1,goal,5.8305,5.3006,0.0909,0.0004,5.3006
Agent,712,1933119,0,timeout,8.0075,25.6717,-2.2059,-0.0004,25.6717
Agent,713,1933333,1,goal,6.9242,3.7826,0.4537,0.0021,3.7826
Agent,714,1933379,1,goal,8.5206,5.7948,0.3199,0.0070,5.7948
Agent,715,1933482,1,goal,5.3056,2.6767,0.4955,0.0048,2.6767
Agent,716,1934279,1,goal,7.2208,12.4395,-0.7227,-0.0009,12.4395
Agent,717,1935118,1,goal,16.7153,6.9704,0.5830,0.0007,6.9704
Agent,718,1935283,1,goal,8.9561,4.4918,0.4985,0.0030,4.4918
Agent,719,1935326,1,goal,8.0020,2.8237,0.6471,0.0150,2.8237
Agent,720,1936135,1,goal,14.6953,6.7233,0.5425,0.0007,6.7233
Agent,721,1936356,1,goal,7.3844,6.2875,0.1485,0.0007,6.2875
Agent,722,1937084,1,goal,11.7204,11.1362,0.0498,0.0001,11.1362
Agent,723,1937699,1,goal,10.2431,12.3550,-0.2062,-0.0003,12.3550
Agent,724,1937952,1,goal,11.5115,8.8956,0.2272,0.0009,8.8956
